start	end	text
2996000	3003000	And into this specification, all the ACO present on the network are contained with the related messages.
3003000	3012000	So, in this specification, we have all the possible messages that we will see on this specific CAN network, okay?
3012000	3020000	Okay, I need to open again the slides.
3020000	3024000	Okay, guys, I need five minutes, then I will be back.
3024000	3034000	We will close the CAN network and we will start with the link, but I need five minutes, okay?
3034000	3035000	You in five minutes?
3035000	3036000	Okay.
3036000	3037000	See you.
3037000	3038000	See you guys!
3038000	3044000	Let's get there!
3044000	3045000	Hi.
3045000	3046000	Hi.
3046000	3047000	Hi.
3047000	3048000	No video.
3048000	3049000	What do you do hi?
3049000	3050060	Is u in a moment?
3050060	3051060	I have времены.
3051060	3052060	great, yeah.
3053060	3057560	I sveask con chat about it, no I don't know if envie of live.
3057640	3062780	If you'll play a message with no help I can't hear you sing about it…
3062780	3069780	I'm going to go to the bathroom.
3069780	3075780	I'm going to go to the bathroom.
3075780	3078780	No, I prefer to go to the bathroom.
3078780	3080780	Just in time.
3080780	3082780	No, five minutes.
3082780	3102780	No, I'm going to go to the bathroom.
3102780	3103780	I'm going to go to the bathroom.
3103780	3133760	Thank you.
3133780	3163760	Thank you.
3163780	3193760	Thank you.
3193780	3223760	Thank you.
3223780	3253760	Thank you.
3253780	3283760	Thank you.
3283780	3313760	Thank you.
3313780	3343760	Thank you.
3343780	3373760	Thank you.
3373780	3403760	Thank you.
3403780	3433760	Thank you.
3433780	3463760	Thank you.
3463780	3493760	Thank you.
3493780	3523760	Thank you.
3523780	3553760	Thank you.
3553780	3583760	Thank you.
3583760	3613740	Thank you.
3613760	3643740	Thank you.
3643760	3673740	Thank you.
3673740	3703720	Thank you.
3703720	3733700	Thank you.
3733700	3763680	Thank you.
3763680	3793660	Thank you.
3793660	3823640	Thank you.
3823640	3853640	
3853640	3883620	Thank you.
3883620	3913600	Thank you.
3913600	3943600	
3943600	3973580	Thank you.
3973580	4003560	Thank you.
4003560	4033540	Thank you.
4033540	4063520	Thank you.
4063520	4093500	Thank you.
4093500	4095500	Thank you.
4123500	4153480	Thank you.
4153480	4183460	Thank you.
4183460	4213440	Thank you.
4213440	4243420	Thank you.
4243420	4273420	
4273420	4303400	Thank you.
4303420	4333400	Thank you.
4333400	4363380	Okay.
4363380	4393360	Thank you.
4393380	4423360	Thank you.
4423380	4453360	Thank you.
4453360	4483360	Thank you.
4483360	4513340	Okay.
4513340	4543340	Thank you.
4543340	4545340	Thank you.
4573340	4575340	Thank you.
4603340	4605340	Thank you.
4633340	4663320	Thank you.
4663340	4693320	Thank you.
4693320	4723300	Thank you.
4723320	4753300	Thank you.
4753320	4783300	Thank you.
4783320	4813300	Thank you.
4813300	4814300	Thank you.
4843300	4873280	Thank you.
4873280	4903260	Thank you.
4903280	4933260	Thank you.
4933260	4935260	Thank you.
4963260	4993260	Thank you.
4993260	5023260	Thank you.
5023260	5053260	Thank you.
5053260	5083260	Thank you.
5083260	5113260	
5113260	5115260	Thank you.
5143260	5144260	Thank you.
5173260	5174260	Thank you.
5203260	5205260	Thank you.
5233260	5234260	Thank you.
5263260	5265260	Thank you.
5293260	5295260	Thank you.
5323260	5325260	Thank you.
5353260	5354260	Thank you.
5383260	5384260	Thank you.
5413260	5415260	Thank you.
5443260	5445260	Thank you.
5473260	5474260	Thank you.
5474260	5475260	Thank you.
5475260	5477260	Thank you.
5505260	5507260	Thank you.
5535260	5536260	Thank you.
5536260	5537260	Thank you.
5537260	5538260	Thank you.
5538260	5539260	Thank you.
5567260	5568260	Thank you.
5568260	5569260	Okay.
5569260	5570260	Okay.
5570260	5572260	Okay.
5572260	5573260	Thank you.
5573260	5574260	Thank you.
5574260	5575260	Thank you.
5575260	5576260	Thank you.
5576260	5577260	Thank you.
5577260	5578260	Thank you.
5578260	5580260	Thank you.
5580260	5581260	Thank you.
5581260	5582260	Thank you.
5582260	5583260	Thank you.
5583260	5585260	Thank you.
5585260	5586260	Thank you.
5586260	5587260	Thank you.
5587260	5588260	Thank you.
5588260	5589260	Thank you.
5589260	5590260	Thank you.
5590260	5591260	atto.
5591260	5592260	etwas
5619260	5627860	exactly how can like i'm working on the cfts and dts dvp i have so what thing i can see
5627860	5635140	in the cfts and i can directly assume okay this test or this activity should happen with the lin
5635140	5644160	or can so just example for the climate schedule or the door latch i know this issue will work
5644160	5651800	with the lin not with the can so is there the list of the those applications or it's different for
5651800	5658820	every vehicle yeah correct it's different from every for every car maker the example i i showed
5658820	5667020	to you were fca and ferrari examples yeah but exactly yeah that was the slantos italian car
5667020	5673880	makers has a lean on the door lean on the rain sensor and so on but it depends on the car
5673880	5680300	maker project it depends on the design of the vehicle and so on so you will have i think when
5680300	5688020	you work on a vehicle you will have an architecture document where it explains how many lin how many
5688020	5696200	can network we will have and so on of course okay so just one more thing now for example
5696200	5709900	um let's say the maserati maserati or fca anything if they have yeah yeah so let's say the vdcm ecu
5709900	5718180	in maserati it's handled by the canalizer in can by can so is that possible the another car maker let's
5718180	5727600	say mercedes they can use vdcm or that kind of ecu with the lin is that possible the vcm the body control
5727600	5738600	module yeah the body control module of course is a master of a lot of lin yes in all the architecture
5738600	5747140	of maserati of fca and so on but it can of course it's not a lin slave it's a master of lots of
5747140	5755280	okay yes of course and it works okay okay on the vcm is the gateway control unit so it shares and
5755280	5763920	passes information to different key network and different key networks so you will oh my god i said everything
5768600	5770280	okay okay.
5770280	5772420	i'm TYR built back in 50HF right now so that means earlier we can build the vcm. site but for
5772420	5774000	these euros will bring that together yeah if you want to someone in your side erd by it about
5774000	5778080	um right now but sometimes listens to all of those Ared and reimius where I really
5778080	5780440	yeah that's at the Vale is in my like yeah yeah so uh yeahbuild places every day in america
5780440	5785540	yeah so uh yeah so um yeah so that Qué me a community works in the end, yeah but and me
5785540	5787080	yeah so I can't really protect that loving four of these things if they try and build a
5787080	5789820	yeah it fre pumping it up it be okay that's there since them they are not
5789820	5792020	Александ회 but they can't be interesting in there when they ask that you can answer
5792020	5793380	it just don't even really want to know sigake me
5793380	5793700	ofically a d interview because there you can say maybe there's there'sancften
5793700	5795700	.
5823700	5825700	.
5853700	5855700	.
5883700	5885700	.
5885700	5887700	.
5887700	5889700	.
5889700	5891700	.
5891700	5893700	.
5893700	5895700	.
5895700	5897700	.
5897700	5899700	.
5899700	5901700	.
5901700	5903700	.
5903700	5905700	.
5905700	5907700	.
5907700	5909700	.
