start	end	text
4011400	4017960	how many people should do this activity, so everything is always connected, especially for
4017960	4027800	the test engineer that uses a lot, a lot of input, so basically use the work of hundreds
4027800	4035160	of people without knowing, it's extremely important that all of you is aware of what is using,
4035720	4042200	hardware wise, software wise, about the documents that are needed for the activity,
4042840	4048680	we are using a lot of hypothesis here, that we have documents, we know what to do, of course,
4049480	4055960	because this is a lesson, so Veronica and Camilla had to do like that, but when you start to work,
4055960	4063640	all this stuff, like the layout, not necessarily you will have the layout, the test case, not necessarily you
4063640	4072280	will have the test case, the car, before we were discussing the fact that there is a simulated DCM
4072280	4081400	and a real DCM, but if there's no ill engineer working on that, if no one bought the ECO and
4082120	4088520	planned the time needed to plan all this stuff, you will not have these things to be used for testing
4089160	4098440	or hardware to do the configuration, so do not give for granted, this is a general message, the input
4098440	4106120	you use and most of all focus on the output you're supposed to give to your manager and for the project.
4106120	4117560	Okay, now it was not the topic of the lesson, but it's extremely important also to consider into the project plan
4119000	4124680	when you use control desk, when you need a specific layout to be ready, when you need a specific model
4124680	4132760	to be implemented in the general model, so remember all the lessons we did about the cycle,
4132760	4139640	all the stuff we mentioned earlier, about the particle equipment, about the requirements,
4139640	4149080	this stuff is everything is connected, okay, so ask always questions to the input and the output,
4149080	4157240	because it's extremely important, otherwise you will find yourself in a very uncomfortable situation
4157240	4169080	once you start working. For example Veronica or Camilla, can you tell us a bad situation you
4169720	4177000	found yourself in, where maybe there were some input missing, there was a problem on HIL and you
4177000	4183800	couldn't do your activity and you had a delay on your activities that didn't depend on you, how did you
4183800	4200120	behave, it would be very interesting for all of us to listen to one of these stories.
4200120	4203880	Sure mistake, thank you Stephanie
4203880	4211800	absolutely nice to keep talking about family of our tech company, so it's very important to
4211800	4218840	talk about how we do things help people, how they don't think about that and i'm not
4218840	4235380	hins míзд apresent min áh Corfón eugú
4235380	4243380	nantiðan erärkeð OFO üð ágðiðiski n chýki þarur synstu 8. fransckrjunger
4243380	4255700	þug ekki informatirusan s주 otros ajðið íð alvar és áh场
4256100	4261300	Fáðið án hðið að nígóðu kluxkomnu
4261300	4266500	Það viljár bir hófusa varlér við hófnum un рассказывira
4266580	4271500	plicátíinnon við ñljar
4272340	4279420	við ü負ur, viðined szó igboys
4279540	4282180	og det líða við hófnum upp húfnum
4283220	4287220	á enghælj op danna pasa sunnum
4287220	4289220	þess and
4317220	4318220	–
4318220	4346220	–
4346220	4356220	was there a lesson learned down on it? I mean, which was the issue mainly? I mean, why the issue is clear? I mean, how it happened?
4376220	4393220	clear, clear. Camilla, how about you? I'm sure in the car you had many uncomfortable situations you had to cope with.
4393220	4423220	I have to work on that as we cannot work on it. And we, for this problem, we say that from
4423220	4446600	I was eager to help no people but can't help. And there's a
4446600	4458600	Oh
4458600	4474020	Wow a new vehicle so yeah Jörg
4474020	4481480	Okay, well, I guess this had a very, I don't want to call it a big economical impact,
4481480	4484720	but somehow there was an economical impact on it.
4484860	4491000	So this to tell everyone how important it is to properly address the issues,
4491100	4493600	because at the end of the day, someone has to pay.
4493900	4497200	And in that case, it would be very important that it's not because of you,
4497300	4498800	but it's because of someone else.
4504020	4513260	I have another question.
4513260	4514500	I know you hate me.
4515160	4518560	Probably we had already a good base of hate before,
4518700	4521120	but now probably you're going to hate me even more.
4521740	4525760	But both for Veronica and Camilla,
4526040	4530980	here in this meeting we have a lot of people that are going to start working
4530980	4538540	or they work less than, they started to work less than one year ago.
4539540	4545780	Do you have any suggestion based on the impressions you had once you started working?
4545940	4548520	I'm sure you had some questions when you started,
4549440	4551720	some stuff went up here,
4551720	4557480	or some things created some sort of bad feelings when you started.
4558440	4561160	Do you have anything to tell about it?
4561280	4562120	Some suggestions?
4564780	4566500	Something, please.
4567500	4574960	I'm sure newcomers in Kineton will need this kind of indication.
4574960	4591480	I have comments.
4591480	4591740	Okay.
4599740	4600560	Thank you.
4600560	4614560	CONSRRK
4614560	4625860	Agape
4625860	4634020	Kamiða, k But you started less than one year,オ�
4634020	4641160	Right
4641160	4651540	Únel no.
4651540	4654540	Co?
4654540	4660640	Flisumía.
4661260	4663360	Únel Char.
4663360	4683000	og vi fyrir át myndidiker
4683000	4707000	Camilla, I have a very bad question for you, so if you can already, how to say, I don't remember the English word for it, wow, well anyway, I'll ask the question anyway, because I believe this would be a good example for everyone.
4707000	4733240	Can you describe the day when you had that small accident while you were working in your car, your car, the car you were working on, what happened, what happened the days after that day, I know you are hating me right now, but I guess it's an interesting example to tell everyone.
4737000	4766000	I don't think it's bad, I'm very bad, because it's not something that happens every day, I have no idea that it happened for almost eight years, so it's not something that happens every day, but why did it happen?
4766000	4795980	No, no, no, I mean, I know that it can be...
4795980	4822660	Somehow harmful, but the question was asked because of two things that I was thinking, first of all, when you do these activities in the car, generally for everyone, there are more distractions than you are usually used to, because generally when you're in the car, you're supposed to drive, I'll pretend that no one uses the phone, yeah, so there should be no distractions.
4822660	4827660	That happens when you're working, usually your mind is also on other stuff.
4827660	4830660	So this can be...
4830660	4857640	No, no, no, but that happens also at Hardware Indulut, where some moments of distractions, where people had burned.
4857640	4879380	And some egos of 2,000 euros, 5,000 euros, you know, very big economical damage, because you are under a specific pressure, you are not used to, specifically if you're doing a stash period, or you're starting an activity with a lot of other people that somehow help you.
4879380	4895140	So I know it can be harmful, so I'm sorry for asking the question, but I believe it's very important for everyone to listen to this, that when you start working, you'll be exposed to some pressures that now you don't have.
4895140	4904880	It's not, there's no need of panicking or stuff, these things can happen, and these things help you in your professional growth.
4904880	4922180	So, and the last thing I wanted to highlight is that even though Camila had to face, Camila as Veronica, as me, as everyone, had to face specific situations where something went bad.
4922180	4933340	People just take the punch, I would say, and then you learn, and you move forward, okay?
4933400	4935360	This is how it is supposed to work.
4936520	4937980	This is how it works.
4938260	4942540	The world of work, oh my god, this is a game of words, I'm getting crazy.
4942540	4946780	But in general, don't feel bad about mistakes or pressure.
4947200	4953320	Everything is normal, and this will help you enormously in your professional growth, okay?
4953860	4968720	So, I already apologize, Camila, for the question, but I think it's you, among a lot of other people, are a very great example of, you know, working hard, making a good job,
4968720	4975040	and sometimes making mistakes, learning from them, and going even further with that.
4975280	4975860	So, thanks.
4976740	4978980	Thank you, Veronica, as well, for your time.
4979240	4980180	Time has ended.
4981100	4984820	I think this is a valuable material that we collected today.
4985480	4993500	This will be produced in the Academy program, so you will become famous for the work you did.
4993500	5003260	and, yeah, so, thanks for your time today and the time you spent learning, working, and doing this material.
5009680	5010200	Great.
5011820	5013620	So, see you.
5013860	5014400	See you.
5014580	5015240	Bye, everyone.
5016700	5016980	Bye.
5023500	5024200	It's a big job.
5024200	5024500	Bye.
5024560	5024600	Bye.
5024700	5025000	Bye.
5025100	5025520	Bye.
5025680	5025740	Bye.
5027880	5028500	Bye.
5047280	5049260	Bye.
5049260	5051320	Bye.
5051560	5052160	Bye.
5052160	5052400	Bye.
5052400	5052700	Bye.
5052920	5053400	Bye.
5053420	5053480	Bye.
