start	end	text
2313660	2318460	the ones that are uh delegated to write the uh to draft the test cases
2319900	2325740	because in this way in this way is very uh it's very easy to uh to find all the branches that have
2325740	2328940	to be covered with the uh with a test list
2332460	2338620	so as i said this part here regards uh is uh regards the algorithm so
2338620	2348700	so let's go to some other important information that you may find in a uh that you may find in a
2348700	2353500	view of function
2353500	2368940	this is uh this is uh this is still the um the core of the of the functionality okay
2372700	2378540	as i said you may find in the vehicle function document something that relates to the diagnosis
2378540	2390460	although this is not the master requirement that is used for uh for diagnosis but um there may be
2390460	2399180	some overlapping between the functional content and the diagnostic content why is that think about
2399180	2405180	the recoveries the countermeasures that have to be uh put in place when a fault is detected
2405180	2412620	uh this is something that is somewhere in between the uh diagnostic content and the functional content
2413180	2418940	because it relates to diagnosis because it's triggered by the uh by the by the racing of a dtc
2419660	2426620	but the countermeasure is something that acts on the functional level because it may affect the uh it
2426620	2433340	may affect the vehicle functionality think about for example the um the the rating of the vehicle
2433340	2439180	performance that is put in place when a fault is detected like an over temperature for example
2439180	2445340	transmission over temperature transmission over temperature dtc dtc triggers countermeasure countermeasure
2445340	2454460	countermeasure is vehicle in limited um in limited limited torque limited power or uh gear locked
2455420	2457020	or a vehicle locked in neutral
2457020	2465100	so dtc diagnostic content that triggers something on the physical the on the functional level
2468220	2473740	so in the vehicle function you may still find something that relates to the vehicle diagnosis
2474380	2485500	that is when a signal is set um when a signal is set uh to a given value due to a detection of
2485500	2489180	fault condition a given dtc shall be set
2491500	2498620	but the reference as you will find in a table like this is still it still refers to this stf
2499260	2507180	the stf is the uh is the finalized finalized diagnosis document that is the cdd basically
2507180	2518300	as i said there might be there may be there will be a paragraph relating to the uh relating to the
2518300	2527340	recoveries although all this information shall be correspondent to what you will find in the cdd
2527900	2531980	because in the cdd there will be a dtc table where the recoveries will be listed
2531980	2538940	and obviously the vehicle function shall match with the cdd that is the master document of the diagnosis
2538940	2554860	okay at the end of this paragraph of this chapter there's a um there's a there's this table that
2554860	2556940	is quite important this table and this list
2556940	2567020	in this list you can find the configuration parameters the configuration parameters is the list
2567020	2572220	of all the parameters that are uh that are presented that are mentioned in the text above
2573340	2580540	it could be for example a speed threshold or a temperature show a temperature threshold timers
2580540	2591260	uh the bouncing times uh timeouts for uh for for detecting the uh for detecting a dtc and so on
2592940	2599020	all these uh all these parameters will be listed at the end of this part of the vehicle function
2601020	2607100	since these parameters have a numerical value that you may be aware you should be aware of when you
2607100	2613340	both do uh when you bought into development or validation because uh this is very relevant
2613340	2618940	because this parameter with these parameters although uh calibrateable uh you should know the value of
2618940	2623020	this parameter because when you go to when you validate the functionality you shall know whether
2623020	2629260	a speed uh whether if a spin threshold is five kilometers per hour or 50 kilometers per hour
2630380	2632380	because it changes how the test is carried out
2632380	2639180	the values of these uh the values of these calibrations are available at least the initial
2639180	2646380	values are available here after the tables the table that lists all the parameters with the
2646380	2652620	with the respective description there's this list that uh that gives at least the first trial value for
2652620	2659660	these values although these values since are calibrateable uh the final value of this of these of these
2659660	2665420	parameters could be different from the one that you find here because these ones are calibrations
2665420	2672300	so here you will find the just initial trial the first trial value this could or could not be uh the
2672300	2678300	the value of these parameters in the final implementation could or could not be equal to the one that you
2678300	2691900	find here in this table okay this is uh uh this is a we went through all the document i think that i didn't forget
2691900	2697100	anything but anyway i think that there's another presentation i want to see if i can find something
2697100	2703500	useful in there but meanwhile um i'll take a 10 15 minutes break
2703500	2711100	so that we can uh go and take a coffee and uh i can take a look so that we can go to the other
2711100	2717260	presentation to see if there is something else that that is worth mentioning meanwhile do you have any
2717260	2726140	questions now regarding what we've discussed so far no i don't have any questions questions anybody
2726140	2741340	no everything clear no for me okay yes it's clear okay guys so let's take a 15 minutes break and see you
2741340	2769740	at uh 11 40 okay okay okay nothing actually not not for me okay not for me okay so
2771500	2776060	we're pretty much finished there is something a couple of things that uh things that i want to mention
2776940	2781740	that uh that could be contained in a uh in a vehicle function document
2784220	2791740	uh the first thing regards the uh the the functionality description the algorithm description
2791740	2797180	the part that you found uh that you that you found in the previous document written as pseudo code
2797180	2810140	uh this part uh this part uh this part here if condition then uh this shall happen another form that
2810140	2819100	could be used to um to uh to describe uh to describe the algorithm could be um instead of pseudo code
2819100	2833020	could be a uh fincit machine that is the uh that is something like uh that is something that looks
2834060	2841740	that looks like this so there is different states there is different states and the transition between one
2841740	2848300	state to another state is regulated by the uh is regulated by uh by uh by uh by condition or a set of
2848300	2854220	conditions so the transition from state one to state two is uh is uh um
2855900	2861580	uh submitted to the uh to the to the conditions that you find on the arrow this is another formalism
2861580	2867820	that is used that is used to describe the uh that is used to describe the algorithm when the specific
2867820	2873580	algorithm is uh can be synthesized as as a state machine
2876460	2881500	okay this is another thing another thing that i wanted to mention that is present in the presentation
2881500	2889580	but uh but we didn't find it in the document that i used as an example is the uh is everything that
2889580	2898220	relates to the uh to the proxy there could be some part of a given functionality uh that could be
2898780	2904220	that could be enabled by a value of a specific proxy parameter
2906300	2913020	for example a specific functionality could be um could be uh could be applicable for an architecture
2913020	2919420	that has for example a minor transmission and an automatic transmission but the functionality could
2919580	2925900	have an additional content that is enabled when you have an automated transmission and not a manual
2925900	2933500	transmission this is just an example uh in the algorithm in the in the core in the central part of
2933500	2941100	the vehicle function in the main part uh you may find the paragraph like this that uh that states
2941100	2947100	whether whether there are parts of the uh of the functionality some contents that are enabled by a
2947100	2950780	value of a specific proxy parameter do any of you know what the proxy is
2956620	2958220	all of you or none of you
2961260	2966540	i have so some idea about the proxy proxy proxy
2966540	2975260	can you say it again i cannot tell you very well
2976060	2976540	sensor
2978460	2980060	as far as i know yes
2982860	2986780	basically the pro basically proxy is something that uh is a
2986780	2998380	uh is basically something that is a set of parameters that is contained uh that is contained in issue that describes the um
3000620	3007580	that describes the uh for example the trim level for example uh something that you may find in a proxy is
3007580	3014700	uh uh uh is a type of transmission type of transmission manual automatic
3016460	3020940	when these uh when the transmission is manual the proxy has to be set
3021500	3026780	in the end of line phase has to be set to a given value whereas if the transmission is automatic
3026780	3029820	shall be set to another value or climate
3030540	3035820	manual climate or automatic climate shall be set to one value or to the other value
3038460	3043820	some function some some parts of a given functionality may be submitted to the uh to
3043820	3051420	to proxy parameters so as i said the there could be some slight differences some contents that are enabled
3051420	3058300	by uh by specific proxy values that are set in the end of line phase and in the document you may you
3058300	3065900	will find a table like this that says whether there is a um there is a there is some there is some
3065900	3071820	functionality for example selection money t no suspension suspension button uh pressure that is uh
3071820	3074940	that is enabled by the uh that is enabled by the proxy
3077020	3081980	another thing that you may find that you may find in the central part at the end of the central part of
3081980	3088940	the vf is whether this functionality um can wake up the uh can wake up the network or not
3091740	3093500	you can wake up the can network or not
3095660	3103420	and uh that's pretty much everything so some additional documents that you may find uh that you
3103420	3110220	may use uh in uh in addition to the to the vf some documents that are that are that are useful
3110940	3117420	to uh better understand the vf vehicle functionality is the dbc that describes all the signals on the on
3117420	3123900	all the networks all the signals uh that that you find in our own in every network in the vehicle
3124540	3129820	and the the cdd that contains all the diagnostic uh all the diagnostic stuff
3129820	3139980	and of course if if in case the uh some uh some link network is involved in the functionality also the
3139980	3143100	ldf file the link description file
3145580	3151660	that is the equivalent of the dbc but for link network we can see it like a like a database like
3151660	3159500	a dbc but but it's targeting to a totally network although as you may already know lin and ken are
3160060	3160940	somewhat different
3163740	3165340	okay okay
3168860	3171820	okay guys that's pretty much everything the uh
3173500	3176380	i finished we didn't take all the two hours like uh
3176380	3183660	uh but uh but there's not much stuff to uh to talk about regarding the uh regarding the vf document
3184700	3188380	so uh if you don't have any questions we can uh
3188380	3196860	uh uh we can close it here and uh in case you have uh you have any questions uh upload these files
3196860	3203580	on the kinetone academy this lesson because we don't have it there uh really actually you should
3203580	3208940	have it available i'm pretty sure you have it because i took it from there i just unloaded it from
3208940	3215580	there yeah it's there i also saw that yeah if you want i can give it a link
3225740	3233740	it is not the same uh i just drop a presentation just i just i literally downloaded it from from uh
3233740	3240620	from the uh from the uh from the space you have access to so i just send the link in the chat have
3240620	3244620	a look once i'll record okay
3249260	3249580	thank you
3253180	3258380	okay so guys that's basically it in case you have any questions regarding the uh regarding vehicle
3258380	3266540	functionalities you can uh you can uh you can either email me or uh or uh wrap me in the uh in the
3266540	3270700	in google chat and everybody as soon as possible okay
3274060	3282140	okay okay so guys thank you very much thank you for your time and uh have a nice day
3282140	3290320	bye bye bye bye bye bye
