start	end	text
3208720	3217040	door key on turn on the car put first gear and try to move then the way to say that the test is okay
3217040	3225920	or the test is not okay so i suggest to you not to use the test is going bad going bad is not really
3226480	3233440	this is scientific the scientific part let's say here is or okay meaning the software is compliant with
3233440	3239760	the requirement or not okay the software is not compliant with the requirement okay you we have just two
3239760	3246480	options here no others so how can i know if a test is okay or a test is not okay
3247040	3253840	simply reading having reading understanding the requirements in the test cases you will not
3253840	3259280	write just the maneuver you will write the maneuver so there is a section that is called i don't know
3260400	3270160	test steps uh where to be done procedure of tests whatever okay every client has his own name but the
3270160	3277840	important thing is step is to write down all the steps and the maneuvers to be done but you have also
3277840	3286640	another column saying which are the the let's say the acceptance criteria the expected behavior behaviors
3286640	3294480	to accept the test here again everyone has fun choosing different names but the main idea is i have
3294480	3302320	the maneuver in the requirements i have the maneuver let's say the intended behavior so the maneuver plus the
3302320	3310800	intended behavior and in this way i can know if a test is okay or a test is not okay is this clear guys
3310800	3316480	it's extremely important to know this because how can you know if a test is okay or not okay if you don't
3316480	3320240	have you don't have you don't read and you don't understand the requirements
3323760	3331600	so to sum up you have the requirement you read them understand them you write test cases you perform
3332160	3342480	test cases and you put an okay or a not okay in your report according to the expected behavior
3343440	3348480	uh from uh from uh from the requirement itself okay
3354000	3357200	it's clear thank you great
3359680	3364480	okay so we have written test cases we have uh
3366720	3371600	we're adding the report okay or not okay and stuff like this
3372480	3372800	then
3375120	3380160	what should i do while doing the test for example what should i do once i have the result
3381200	3383520	there are a couple of things more that i want to know
3388240	3392080	uh check again write a report
3393440	3399360	yeah okay we have the report we have written okay or not okay great
3399360	3408880	so there are two things that are missing the first one is if i'm supposed to do something while i
3408880	3414480	like perform the test cases or i have to add the specific information inside the report apart
3414480	3422560	from the result and the second one is how should i behave when i have an okay or when i have a not okay
3423920	3432000	so first thing i'm doing the test and i put okay for example in the report should i do something more
3432000	3440720	from the technical point of view so we have uh maybe maybe suggest your own modifications
3442720	3445200	modification or what for example
3446240	3454160	uh extra uh extra requirements that you have tested on your own or maybe you suggest some changes
3454160	3466720	extra requirements that you have tested on your own so okay in general of course if there are
3466720	3473600	improvements to the requirements or to the members because yeah as i was saying maybe you can find
3473600	3481280	yourself working with test cases written by someone else okay this this can be a case of activities as
3481280	3490960	well in that case of course if you see something to be improved yeah sure but uh this is something you
3490960	3497760	know why is this this lesson is important this lesson is important because it tries to give you a process
3497760	3505760	process it's important because okay the process is clear but then when you'll start working and you don't know
3506880	3512960	that you don't know the bank stop you don't understand the requirement maybe you don't have the requirements
3512960	3520560	because uh the person that should share the requirement is enjoying the national holiday in albania you
3520560	3527680	know all kind of problems that you might face you have a daily target of things to
3527920	3536000	get done i don't know for example 100 tests per day 100 is crazy now let's say five let's say five
3536720	3544880	so you do not get too much scared five tests per day nice you don't know anything you don't know what
3544880	3553760	to do so the file the final thing done at the end of the day is zero tests zero tests then the day after
3553760	3560720	you start to get requirements but you don't know the the bench top so just the day after you perform
3560720	3568320	just one test maybe you did it even in a wrong way it comes the third day you have the chance to talk to
3568320	3573920	someone they tell you oh look this requirement this test is completely wrong you're supposed to do like
3573920	3580720	this so at the end of the day you perform one test but it was the one of the day before so where i'm getting
3580720	3590640	at with this big apparently stupid monologue when you start working at the beginning you will
3592960	3600480	let's say have a lot of delay on the targets that the client will set for you so the the temptation
3600480	3608320	let's say you will have is okay let's jump some steps so that i can achieve the target that the client
3608320	3614640	gave me and i won't get you know bad reviews or whatever so you say yeah i have the requirements
3614640	3618640	but i already have the test cases written by someone so i don't need to read them i don't
3618640	3624160	need to understand the requirements let's directly jump to perform the test okay this this can be a
3624160	3632560	strategy but it's a very short-term strategy the long-term strategy is trying to understand exactly how
3632560	3638880	the process works trying to stick with it the beginning it's normal to be delay with the target
3639920	3646400	but i assured you that you will start just conveniently forgetting the process because you
3646400	3652480	have to speed up your activities this is why i'm focusing so much how should be the process because
3652480	3657520	this is very important to work like this because this will improve a lot quality of your work
3658080	3663680	might be slower at the beginning but then you will get much faster and most of all better
3664240	3671360	and more comprehensive of stuff about car in the future that's why it's extremely important to focus on it
3673840	3681200	so all of this to say yeah improvements okay okay but there are other two important stuff that i'm not
3681200	3693600	hearing so we performed the test okay do you think the client or kinet or whoever will just trust your word
3694400	3706720	i mean i'm sure you are all extremely nice people meant for paradise from here to 100 years from today but
3706720	3714240	you know you're doing an activity you just write the excel file saying ah yeah these tests are okay
3716080	3723200	is the client supposed to believe you on your word or do we have some other some something
3723200	3751920	so we have to send them a report of the work that we have done sorry the work that we are done until that moment
3753200	3759920	okay the report can be i don't know word file a powerpoint file an excel file that is just a
3759920	3767680	we can we can record it oh nice that's what i wanted to hear so whatever you do as whatever
3768320	3777680	guys and we whatever you do the report is fundamental because at the end of the day we talk through reports
3777680	3785120	you know we don't open every time all the record and stuff because we trust the person but this is on
3785120	3794080	a daily basis then it might be the case or it happens of course it happens uh quite often that we have to
3794080	3801040	show what we have done not through reports but through a report the famous log also the log that you did
3801040	3808000	using the analyzer that time or the analyzer that time so all the log that you performed and then analyzed
3808000	3815600	offline later that's what actual this is the process when performing tests so once again we have an
3815600	3823680	additional step have the requirement read the requirement understand the requirement write test cases
3824320	3833920	perform test cases and while performing them record them recording test that we are doing and of course
3833920	3840080	checking if the behavior of the software is compliant with the requirement in that case we put okay
3840720	3847680	if it's not compliant then we put not okay so this is important guys because when you have to start a
3847680	3855520	discussion about a specific maneuver or something yeah the maneuver performed can be helpful to quick to
3855520	3864400	understand quicker quickly what you did in that log but then the way to communicate between teams is using
3864400	3871200	the record that you did that's the only way because those are actual data not your word or your report or your
3871200	3879600	maneuver okay i can make them up whenever i want about the reports about maneuvers i can fake maneuvers three
3879600	3888080	years later oh yeah i did like this you know no one might question in that case with the record yes with
3888080	3895760	the record is official it's the actual record of what you did on the car and that's the proof of our work and the
3895760	3908720	proof most of all that uh looking and analyzing that uh record we see that the software is actually compliant with the requirements and the
3908720	3916720	okay that we put on the report is justified not just because we are good people and our okay can be in trust but also
3916720	3924960	because there is a set of data that confirms that the behavior of the software is compliant with the requirements
3924960	3931600	and the only way we have to show it is through record it might be actually the most important thing
3931600	3940160	of our activities but let's say from the legal point of view is this clear guys this is extremely important
3942320	3949920	all of these steps are important so i hope you're getting them writing them down uh you will have this
3949920	3961680	lesson recorded so you can listen or you create some you know you know those youtube videos like 10 minutes of
3961680	3968880	someone doing something yeah you can make a video youtube video of myself saying have the requirement read
3968880	3977280	the requirement understand the requirement write test cases perform maneuvers while recording them
3977280	3984800	um setting the result okay according to the requirements to make sure that software is compliant with the
3984800	3989840	requirements that case okay it's not compliant with regard requirements that case is not okay
3991360	3995520	clear guys do you have questions doubts
3995520	4007920	you want to resign after this lesson yeah all comments are appreciated maybe we're sick this coming
4011280	4011680	okay
4014400	4023360	so what happens if i put okay so we clear the first part okay second part what is the expect let's say what
4023360	4028400	what should we do if the test is okay what should we do if the test is not okay
4033760	4040400	uh i think in both cases we should communicate it to the to our colleagues like yeah either if it's okay
4042160	4046720	we should speak to our colleagues that everything went fine and this test
4046720	4049440	passed all the validation and also if it's not okay
4049440	4059920	okay again tell them that it's not okay how frequent for you uh it depends on the importance of the test i think
4061120	4061680	and uh
4064800	4072240	yeah i like a lot this answer because i would accept it also let's say daily basis even though it depends i
4072240	4077840	mean it depends on the activities because if you have milestone i don't know a touch point meeting every week
4077840	4085280	for example if you agree to discuss the results every week it can be okay to give weekly results even though
4086480	4094000	i uh i prefer having let's say daily report because it really gives you the idea of where you are heading
4094000	4100160	your activities even for yourself and not not necessarily to share with the manager but just to have
4100160	4110240	yourself an idea on on a daily basis how your work is doing and going so for sure let's say we have a every
4110240	4120640	three days uh uh progress meeting with the the manager so every three day we communicate the results
4121440	4125920	but i like luck when you said depends on the importance of the test because
4125920	4132400	if it's okay most of the time okay you put okay in the report uh you moved from
4133360	4141600	i don't know 50 percent of activities done to 50.02 okay we are all happy we are advancing great
4142880	4147360	the the main thing happens when the test is not okay so if it's a small not okay
4147360	4156160	okay and okay you put a not okay and then after three days you will say you will explain to the manager
4156160	4165440	look i performed 100 tests i don't know 90 were okay and 10 were not okay so among those 10 are not okay
4165440	4174400	there is this one that is very it gives a lot of problems okay so if you find a test that is very
4174400	4184480	dangerous it's important to let's say alert people above you immediately of course guys before starting
4184480	4191120	all these warnings and stuff it's important that you are sure that that's not okay so before you just
4191120	4199120	express your thoughts be sure of have performed a proper analysis of what you're doing but yeah anyway
4199120	4208240	so the frequent frequency is i don't know daily for example or i don't weekly or every three days
4208240	4214000	every two days whatever but my suggestion is daily because you will have daily targets so if you have
4214000	4221840	daily targets i would say i have a daily update of the report that's my suggestion and if something
4221840	4228640	very bad happens for example you realize that performing a specific maneuver the car will start
4228640	4235600	accelerate by itself then that might worth mentioning as soon as possible to the manager saying look
4235600	4244080	i found this very weird behavior it looks very dangerous so what should we do should we do this that
4244080	4252720	and stuff like this and have a let's say discussion with someone in a higher position than doing that this
4252720	4260720	moment okay do you think is enough just to work your manager
4266640	4272160	the answer might be yes okay i'm not saying it's necessarily wrong but do you think it's enough
4272160	4285120	uh so just the manager i think maybe it's uh needed but not enough you also have to uh communicate to your
4285120	4288480	teammates because our testes may be implied in there
4291840	4301360	i know like it may be like a waterfall logic if uh if something is wrong in our uh task it may imply
4301360	4306960	directly to another colleague task and we have to communicate as soon as possible uh yeah this is
4306960	4312960	correct but it's not the main the main it's not the main thing for a specific reason i'll ask you a
4312960	4316640	question what is the main what is the goal of verification
4316640	4332640	uh to verify whether all the requirements are in the right function are functioning right
4334560	4343360	or say that let's say in a slightly different way that the software is compliant with the requirements
4343360	4350160	yeah yeah so when you perform a test and you declare that this test is not okay you're basically
4350720	4357520	basically saying the software is not compliant so our goal in the end is to make sure that the software
4357520	4363440	is compliant with the requirement so when there is a not okay what do you think should be the next
4363440	4370320	action okay to warn the manager or the teammates because maybe their activities might be affected these
4370320	4377360	are all yeah organized things to do but warning people that something is not working
4378240	4385600	it's not enough to fix the problem the software will not fix by itself just because you will tell
4385600	4393200	people ah it's not working so what do you think should be the next step the next action to do
4393200	4400320	uh maybe we can suggest them a solution by our role
4402880	4419600	uh okay two things suggest to them with them second of all how can you know what is the solution
4419600	4432080	i don't know i i don't know if it's our job but we can communicate with software engineering to make
4433200	4444560	the new software complained with the requirements okay okay this i like guys there is this work
4444560	4454960	uh we work with clients that are so big that uh it's very hard you know to have a full picture of it
4454960	4462400	so to work properly we have to be aware of which are the input of our activities and which are the outputs
4462400	4470960	okay so we which are the team that we work with from where the input of our activities come and where the
4470960	4481920	output of our activities go in this case we have said for the past wow it's 10 no no break yeah you are brave
4483040	4491040	anyway we have said for one hour and a half almost that there is a person writing requirements okay let's
4491040	4500640	say team writing requirements this team so the first uh let's say the interaction that you have
4500640	4507760	is with the software requirements team eventually because you will write the test cases so you see
4507760	4513280	that the input of one of your activities is having the requirement okay so one of the interaction that
4513280	4521920	you might have is with the requirements team okay and that's the first thing second thing is that
4521920	4527520	this requirement are received also by the software development team the software development team reads the
4527520	4533280	requirement they understand the requirement there is a requirement licitation but yeah you we will not
4533280	4540480	go through those steps there finally the software developers will produce a software and will publish a
4540480	4552160	software for you so you will get a let's do something like this okay let's use the most powerful tool of all time
4552160	4575760	name which is paint okay so here as as i was saying we have the first interaction okay let's say we we are this part that cases and text execution okay we are here
4575760	4596320	this is not really professional but yeah that that's us okay nice this is the first interaction with the software requirements team or requirements team because you receive the requirements
4596320	4605680	sometimes you don't have a direct connection with the requirements team sometimes you just receive the documents and that's it okay but that's the that's the first interaction
4606400	4613120	another interaction that you have is with the software development team okay that cares about this part
4615360	4622320	the interaction so here we have uh write it in a better here
4624720	4630160	here we have the requirements okay as an input here as input we have
4630160	4634880	here we have
4634880	4635200	here
4638160	4639200	we have software
4647200	4647520	great
4647520	4660240	then what is our what we do we here we are just receiving stuff okay so what we do back to these clips
4661280	4669680	so if the if everything is okay then we have an output saying okay uh software is compliant okay
4670320	4677600	so our report goes out to the management saying we have covered i don't know 50 of the requirements and
4677600	4682400	the software is compliant with these 50 of requirements okay nice
4683520	4687920	the thing is when it's not okay we perform an analysis
4687920	4699040	saying okay the requirement says that uh if i try to drive the car with the door open the car will not move
4701360	4708560	so most of the time we have to consider the requirements as frozen the requirement arrives
4708560	4714400	you when they have been already discussed accepted and stuff like this so most of the time the problem
4714400	4720320	are not the requirements so let's consider the requirements are correct if the requirements are
4720320	4728960	correct and then you perform the maneuver and the uh the software does not behave as you expect
4728960	4739120	then you have to do something to warn what the software developers so here there is an interaction
4739120	4745760	back to the software developers saying look the software is not working properly so considering
4745760	4750960	that the requirements are okay we can ignore this part because we say okay this part is correct
4750960	4763200	we open an issue we open a ticket we open a point you know there are different we raise an issue everyone says every
4763200	4772560	clients talk about it as in a different way but basically we open an issue to the software development team
4772560	4779920	saying look you have given us a software that is not compliant to requirement so you should make something
4779920	4789680	different they will analyze not your report not your maneuver not your mail they will analyze your record
4789680	4795280	your log this is the way to talk to the other team so that's why it's so important to record the
4795280	4802720	managers first of all to let's say demonstrate that you worked and what you do second of all is whenever
4802720	4809520	there is a problem or for some reason we have to analyze what you did the only way to talk between
4809520	4818480	teams is using the recordings nothing else of course the mail will help with your describing what was going on
4819280	4825040	of course the reference to the requirement helps of course the test maneuver helps you know all this
4825040	4833520	stuff are very helpful but at the end of the day the software developer will care about the behavior of the system
4833520	4843760	not your behavior okay of course we do a first analysis like i see that the variable that should go to
4843760	4850240	three stays stuck to zero in that case it's very evident the issue and you say look the issue might be
4850240	4855840	this variable that is stuck to zero but of course it's up to you to understand what was the problem
4855840	4865600	so you always perform first let's say a pre-analysis of the issue but then if the software is not compliant
4865600	4873920	with the requirements we just raise an issue and warn in an official way with an email or with a
4875120	4883920	tool i don't know the tool that i've seen to the clients are i don't know jira or polarion or mantis
4883920	4894560	or jama or whatever really there are there are a lot of tools for the issue tracking but most of
4894560	4902000	the time when there is a not okay in your report it cannot stay in your report it must go somewhere
4902000	4908800	else and this somewhere else is warning the software developer team if it's a software problem
4908800	4918240	or the requirements team if it's a requirement problem okay in fact i added here all these marks
4919920	4926960	to say there is an extremely important stuff which is the issue tracking if it is okay then we move on
4926960	4934240	the whole report with all the okays and all the reports and everything if it's not okay it's up to you to
4934240	4944240	manage the issue until the issue is fixed so first of all you say look this is not okay i open a ticket
4944240	4954080	i open a point i raise an issue whatever to the software developers team they will read your problem
4954080	4959360	eventually they will ask for clarification they will ask for the maneuver they will ask for the software
4959360	4965520	that you were working on if you were working on an hil if you were working on a card so they will ask you
4965520	4972640	a bunch of questions once the issue is clear they will analyze the issue then they will tell you okay
4972640	4979440	we have found the problem solution will enter in the next software and then the cycle starts back again
4980080	4984800	so they've moved from software architecture or software design or software construction directly
4984800	4990560	they will change the software they will produce a new software and you will receive the new software
4991600	4998880	how can you know that now the behavior is fixed because you in the past have written the test cases
4998880	5006800	so you know exactly which is the maneuver to be repeated in the exact same way you perform the same test
5006800	5014400	with the new software containing the it's called the bug fix and you declare and record the
5014400	5022880	the maneuver and you check that now the test is okay because they fixed software once all this cycle is done
5022880	5029040	then you can move on because now the software is compliant with the requirement
5032400	5033520	is this clear guys
5042400	5042880	yes
5044400	5045600	yes clear
5048080	5048480	okay
5055200	5055520	great
5058960	5067600	so yeah here you know what one said all of these this is the main part of the lesson okay right after the
5067600	5076000	the uh the requirement stuff so having the requirement reading the requirement understanding the requirement
5076640	5083440	writing test the cases recording the maneuver that we do so while we perform the test
5084640	5085680	putting the okay
5087760	5093520	or not okay in the report according to the expected behavior coming from the requirements
5094080	5101360	if the test if the test is okay then okay if the test is not okay then we have to raise an issue to the right
5101360	5109360	team according it's a problem of the software of requirement or something else okay
5109360	5118000	this is extremely important this is the part i really care about and it will be really help you
5118000	5128880	uh working properly then we start to move more on the practical part here we mentioned the unit test
5128880	5136160	integration test the functional test so let's see what are the components that we might use for perform these tests
5136160	5149440	uh we can have oh sorry okay yeah uh we can find ourselves working on the component uh
5149440	5153280	uh on the component uh
5155360	5159600	hardware in the loop they're called the component hardware in the loop because basically what you have
5159600	5166160	is just one component which is an electronic control unit like this one this is the real hardware
5166960	5174000	and then you have an hardware in the loop or model simulating the card okay
5174000	5184240	in this case this um configuration is an easy configuration because you have just one real hardware
5185280	5191440	and all the everything else is a model so it's easy to configure it because every you can simulate
5191440	5196960	whatever because the there is a model of the car there's not the real cars you you can change the the
5196960	5206800	the tire size you can i don't know force the the the speed to 300 kilometers per hour you know whatever
5206800	5212400	it's a model so you can do whatever you want the only real thing is the electronic control unit and the
5212400	5218960	software inside this electronic control unit for this reason it's very flexible because of course you can
5218960	5226240	also perform some tests with a very dangerous situation i don't know driving to 200 kilometers per hour
5226240	5232560	downhill for example would be very dangerous for a driver but it's not a problem on a simulator
5233680	5239600	sometimes this kind of system is too simplified because uh you know
5242320	5246960	at the end of the day okay the goal is to make sure that software is compliant with the requirements
5247840	5256160	okay and the subsequent thing is that once we put this software in an electronic control unit and then
5256160	5265360	in a car the car first of all should be safe no one will buy a car that after 100 kilometers just
5266160	5274400	broke broke down break down uh doesn't break just accelerate or or stuff i hope you remember all the
5274400	5280400	problems that i guess healthy had on the highway while we were discussing about the diagnosis
5281120	5288640	so you don't want to buy those kind of car so i cannot rely on the safety and the proper behavior
5288640	5298480	of the car just basing everything on tests done with just this echo and a motor okay so this kind of
5298480	5305920	setup is very extremely helpful for the early stage of the of the project the i've actually worked most of
5305920	5312800	the time this kind of setup with one electronic control unit so you can focus a lot on this echo
5313440	5317920	most of the time this activity is done with power train electronic control units because they are the
5317920	5325120	most important one but then once you have performed the test with this kind of simulator then for sure
5325120	5333040	the next phase of testing will move to a much complex system it can be called the system
5333040	5340160	hardware in the loop integrated hardware in the loop integrated system you know whatever the name can be
5340160	5347360	whatever the difference here is that you just you don't have just one hardware real hardware coming
5347360	5353760	from the car you might have two hardware three hardware i don't know like two electronic control units
5353760	5360960	three electronic control units five electronic control units you might have also some sensors some
5360960	5367360	activators there are i've seen some benchtops where you can even find the steering wheel the headlight
5367360	5375680	so you basically there is the whole car just be basically without the chassis and the plastic part
5375680	5382640	around but apart from that everything is there steering wheel the arrows the stereo everything okay even the horn
5383840	5392880	you know everything in that case of course the complexity is higher so while in the previous configuration
5392880	5399600	you can force the model to do weird stuff in this case you really have to be careful because now you
5399600	5408080	start to have real component one of the examples that i'm thinking of is the tests done with the battery pack
5408080	5416720	and the inverter and all the electric motors in that case you cannot force a you know high power because
5416720	5423680	you have actually the battery so you have to be very careful in performing these crazy maneuvers because in that case
5423680	5436000	you will actually have a source of energy giving actual electricity out so that can be a problem okay the system is less flexible of course
5437360	5444400	and here i introduced the the concept of significance i'm not sure this is the right translation from english
5444400	5456160	because in italian for now let's use significance but the concept is what i was explaining before meaning
5457680	5462880	the final goal is to ensure that the software is compliant with the requirements okay and the
5462880	5468560	some basic consequence of this is that once we put everything in the car everything is safe and everything
5468560	5479920	is working properly so if i just test one hardware and the bull car is a model of course those kind of tests can help me
5479920	5488080	but i cannot trust them 100 because i'm just testing one part of the car while the rest is a model so the significance
5488080	5498400	let's say the meaning uh of uh let's say the level of trust i can say uh of that test on a bull car
5498400	5504800	is limited because we are just testing one part with this kind of bench top we're starting to test not
5504800	5511200	just the small part of the car but the bigger part of the car it's not the car yet so we are not testing
5511200	5518000	the full system but we are starting to test the system that is closer to the car so we're starting to test
5518000	5528160	something that can be compared somehow with the car that's what i mean with significant or level of trust
5528400	5528880	let's see
5532720	5535920	finally we have the functional test
5537840	5544240	functional test as i was saying are tests done and driver level point of view so you can find yourself
5544240	5551280	working in you know this is i guess alfa romeo julia for example
5551280	5562320	uh this might be a mclaren of some sort so someone might find yourself working in alfa romeo someone
5562320	5569040	here or this mclaren for example these are just random pictures taken from internet or from uh
5570560	5578400	let's say old time people like some of you you might like working on ducato you know they're all kind
5578400	5589920	everything for all tastes you know um here the complexity is at its highest of course uh the car
5591840	5598160	you cannot really change stuff on the car okay so that's the system that's the full system so the
5598160	5606640	complexity is very high because when we when i say complexity it's a 360 degrees because when you work
5606640	5612800	in the car you can have all sorts of problems not just software related you can have i don't know
5615280	5623680	tires the flat tire so you cannot use the car because you have one tire less for example
5624480	5630880	or i don't know that the battery of your computer is low so you cannot do a test of 30 minutes out
5630880	5640160	in the street uh or the battery of the car is low because i don't know you forgot something on and the
5640160	5645920	day after the battery is out you cannot do the tests so at the end of the day you will have a delay
5645920	5652560	the manager will ask why you have a delay and then you have to explain you know all of this stuff uh you
5652560	5662080	can find dead animals in the car as well you know i've heard and seen very strange stuff in the car so
5662080	5670800	it's not just software related but when you go on real world all kind of stuff can happen it's not
5670800	5676960	flexible as i was saying and of course the significance is at this highest because this is we are actually
5676960	5686880	testing the system okay so we cannot get closer than this to the car that we will actually uh sell okay
5690160	5690560	um
5693920	5701200	yeah here there is an italian quotation well it's translated to italian it's for a man there are
5701200	5712400	few innocents uh way to kept it busy which is making money uh why i'm seeing this uh because most of the time
5712400	5724720	when we work on a project it's very rare that we work on a new project most of the time the projects are
5724720	5732080	considered as carry over a carry over a carry over means we take you know an old project or a previous
5732080	5739280	project and then we use part of that project and we make a new car so when you listen to all those fancy
5739280	5750800	advertisements in the car on the tv saying ah the new car x new version of uh you know whatever car
5750800	5760080	uh most of the time almost 95 percent of the times that's not the new car at all sometimes it's the
5760080	5767680	same car of a previous one just they changed slightly the headlight form or this you know shape of
5767680	5776560	whatever interior part yeah new car basically the car is the same uh why am i saying the same because
5776560	5784640	it's the same uh from the hardware point of view because they built the car the same factory
5784640	5792480	eventually or with the same architecture but also they copy actually the software from one project
5792480	5801200	and they start another project starting from the previous one okay so we most of the time you will
5801200	5813600	listen talking about the level of carry over i don't know 50 carry over 75 of carry over 100 of carry over
5813600	5821680	which means it's the same software just probably some headlights will change or some very minor stuff will
5821680	5829520	change why we do that we do that because in this way we save a lot a lot a lot of money
5831200	5839600	guys when i graduated i'm the mechanical engineer and when i finished university i thought yeah
5839600	5848400	well car car is all about engines all about tires is all about chassis yeah whatever that's my dream
5848400	5856160	when i finished university but then i realized that there's nothing about it because on road car
5856800	5864000	engine is always the same tires are always the same you know it's so standardized everything from the
5864000	5873440	mechanical point of view that's there's very left to be done honestly uh but on the software side
5874080	5878640	all the money basically went on testing the software side at least on road cars
5878640	5890720	so that's why i'm in this field still because this is where the the the the the the money goes on road
5890720	5899120	cars in testing activities so to save money of people working performing tests or you know all the
5899120	5906000	verification engineers that are supposed to verify that are supposed to have the requirement read the
5906000	5912640	requirement understand the requirement write test cases perform the test cases while recording
5913520	5921040	making sure that the test is complies met meets accepting criteria so that the software is compliant
5921040	5927440	with the requirement and making sure that if it's not compliant the tester will raise an issue and will
5927440	5932720	follow it until it's fixed and the software then behaves according to the requirement
5933600	5939040	all of this you just forget about it because you have the same software as before you just use the
5939040	5945520	work done by someone else of course you cannot trust 100 to send everything so there will be some
5945520	5951200	activities but if you completely take one software from a previous project that you use on a new project
5951200	5957680	with the same hardware the same software same architecture whatever then the testing activities will be
5957680	5966480	much smaller and the money spent on the project will be much less so you see that every time there is
5966480	5969600	a carryover of everything most of the times and
5972880	5979440	really five percent of the cars are new on the market all the others are just copy of others
5979440	5997120	okay this is the let's see last slide uh part uh almost everything i said in the cycle part two lesson
5997840	6004640	is what i said when i do when i usually do this lesson so i won't really go through this slide
6004640	6013440	a lot uh because we have covered everything but what something that i want to do is just giving you
6014560	6024240	a last concept before stopping because really i've never talked for two hours without stop since a long
6024240	6034000	time uh which is the the question of the questions the king of the question the queen of questions
6034800	6044160	of about verification that is what is the difference between verification and validation
6045840	6054000	boom you know explosion civil wars among people and clients uh going crazy and stuff this is the
6054000	6059600	question that most of the time they ask the first one is what is the verification and all steps to be done
6059600	6065600	and we have covered it with the list i told you before but then they will ask okay what is the
6065600	6075040	difference between verification and validation uh you will slowly understand by doing it but let's
6075040	6086240	try to explain looking at this picture so in the early phase of the project uh we have the usual you
6086240	6092560	know i just go i'll move on because this is the same slide that i used for the cycle part two lesson
6093360	6097920	so we have the first part of the project where basically we have
6100880	6107680	approval from the high management of the project then there is a software requirements team that start
6107680	6113520	writing the requirements okay these requirements then are shared to the software development team
6113520	6119200	software development team produce the software and shares the software with you great
6121600	6128880	at the beginning we uh this is let's say a new project okay let's consider these slides is
6128880	6135200	representing a new project so first of all we have to make sure that the software is compliant with the
6135200	6144720	requirement and we know now that that's the process the verification we have defined the verification okay so making
6144720	6149920	sure that the software is compliant with the requirement great and that's what we basically do so there's not
6149920	6154400	much more to be said about verification i already spent two hours about it
6154400	6168400	so let's focus on the right part of this slide where you see there is this purple rectangle b and b in purple that starts really late in the project
6169280	6179280	that's when the validation starts why not the verification started here because uh yeah that's the first software
6179280	6194160	would be 100 for example the verification started here in september 2020 and went on or most indefinitely while the validation started for some reason one year later
6195600	6208240	what happened this one year during this one year the verification team ensured that the software was and is compliant with the requirement
6208240	6214800	once we make sure that the software is compliant with all the requirements so we have
6215520	6221840	all the requirements expected for the project and the software developers have implemented everything
6221840	6229040	coming from the requirements and the verification team has verified that all the required software is compliant with all
6229040	6235680	the requirements when we arrive at this point and it comes the time that we test again all the requirements but this
6235680	6244560	time inside the card while why we do this because in this case we are sure that the software generally in hil
6245200	6255440	uh you know on uh prototypes so in a not in a let's say uh cts car or a car that is very close to the
6255440	6262320	production one but just prototypes so we use basically development tools we make sure that the software works
6262320	6269280	properly with development tools but once we are sure that the software is compliant with all the requirements
6269280	6277200	then we have to make sure that everything works properly also in the car so having the software compliant
6277200	6284640	with the requirement says okay that the software is should be saved to go in the car then it starts the validation
6284640	6294640	phase where all the requirements are tested again but in the car in order to tune some parameters
6295200	6303280	to make sure that the behavior is not just compliant with the requirements but also is okay from the
6303280	6310080	driver point of view i mean let's consider we have a map of i accelerate 10 percent of the accelerator pedal
6310080	6317360	and i get the 15 newton meters of torque for example okay maybe the requirement is met but then i put this
6317360	6325040	software inside the car and the car does you know there are vibrations there are sudden acceleration the
6325040	6333280	feeling of accelerating is not correct or is not the one desired actually by the market so in that case
6333280	6341120	the software is working properly but it's not really like how it should be the final car in that case you start
6341120	6348400	tuning some parameters where the logic of the software works because it has been already verified by the
6348400	6355760	verification team but there are some parameters to be tuned some constants to be tuned inside the software
6355760	6368800	which are called calibrations that will be adjust during the validation activities so to sum up everything and close
6371120	6378720	everything here because it's late finally i need to break you too probably what is the difference between
6378720	6389840	a verification and validation verification we know verification is uh the activity of ensuring that the software is compliant with the requirement
6391760	6396160	the validation so the difference between the verification and validation is that the validation
6396720	6406960	performs basically the same activities so ensuring that the system is uh behaves according to the requirement
6406960	6419760	starting starting from the assumption that the software has been already verified so i consider that the software doesn't have bugs so the software is working properly because
6420720	6430400	it has been already verified and the validation checks that the system in itself so basically these are activities done on the car most of the times
6431040	6441520	the system the system behaves according not just to the requirement because i expect that but also that the behavior is like the expected one and the desired one at high level
6441520	6454880	consider guys once again that the requirements are written one here in the house before of the car so i cannot imagine all the side corner corner cases the side scenarios that i can get
6454880	6463360	once i get once i have a car so maybe there are some adjustments to be done some other stuff that i couldn't test into the hil i have to test in the car
6463920	6468800	so i basically repeat everything that has been done in the verification phase i do it again
6469680	6475760	in the car so having a system that is much closer to the final tool at the final the
6475760	6485440	of the car that is sold on the market starting from the assumption that the software has been verified so
6485440	6493360	i'm supposed not to work on the software logic but just on these tuning parameters called calibrations
6494000	6500640	that will adjust the behavior of the car so finally i can sell in the market a car that is not only compliant
6500640	6508400	with the requirements but it's also let's say nice to drive and is actually compliant with the main idea of
6508400	6513840	the client okay so the intended idea of the client of the car
6518560	6528800	okay so uh we can uh let's see uh discuss about these slides a lot because there are a lot of stuff that
6528800	6536720	we haven't mentioned by the quality gate pg uh the mule part but i guess this part is covered also in
6536720	6545680	boost cycle part two so my suggestion for today would be to uh review what we have done today
