start	end	text
1197180	1198180	nello stesso tempo
1198180	1198780	siccome
1198780	1200320	ASPICE
1200320	1200880	le regole
1200880	1201640	di ASPICE
1201640	1203220	e anche
1203220	1204560	il Requirement Management Plan
1204560	1206240	diciamo
1206240	1206700	la regola
1206700	1207620	una delle regole
1207620	1207920	è quella
1207920	1209020	di poter
1209020	1210060	tracciare
1210060	1212340	i requisiti
1212340	1213980	in modo tale
1213980	1214580	che tu puoi
1214580	1215340	risalire
1215340	1216380	al requisito
1216380	1217380	facilmente
1217380	1219620	e puoi risalire
1219620	1220860	anche al test case
1220860	1221740	puoi risalire
1221740	1222700	anche al
1222700	1223760	codice
1223760	1224540	questo
1224540	1225440	con una
1225440	1226740	diciamo
1226740	1228500	con
1228500	1229560	dei metodi
1229560	1230800	di tracciabilità
1230800	1232080	per tracciabilità
1232080	1233540	parlo di
1233540	1234380	ad esempio
1234380	1235320	io ho un requisito
1235320	1236460	del cliente
1236460	1237180	attraverso
1237180	1237820	un link
1237820	1238860	che è possibile
1238860	1239260	farlo
1239260	1240660	con i tool
1240660	1241160	che abbiamo
1241160	1241840	a disposizione
1241840	1242500	attraverso
1242500	1242860	un link
1242860	1243480	virtuale
1243480	1244300	tu lo connetti
1244300	1245080	questo requisito
1245080	1245540	lo connetti
1245540	1245900	ad esempio
1245900	1246580	al software
1246580	1247880	dal software
1247880	1248860	lo connetti
1248860	1250040	al modello
1250040	1250700	dal modello
1250700	1251200	lo connetti
1251200	1252220	al test case
1252220	1253200	e così via
1253200	1254600	quindi
1254600	1256100	ti dico
1256100	1257120	il Requirement Management Plan
1257120	1257460	perché
1257460	1258920	che viene a supporto
1258920	1259560	dei cambiamenti
1259560	1260060	proprio perché
1260060	1260880	definisce
1260880	1261420	un modo
1261420	1262080	chiaro
1262080	1262480	di poter
1262480	1262960	tracciare
1262960	1263620	i requisiti
1263620	1264360	di risalire
1264360	1264920	il requisito
1264920	1265940	che devi cambiare
1265940	1267320	e quindi
1267320	1267780	hai
1267780	1268980	più
1268980	1269760	praticità
1269760	1270180	e più
1270180	1270780	facilità
1270780	1271900	nel gestire
1271900	1272360	questi tipi
1272360	1273180	di cambiamenti
1273180	1275600	chiarissimo
1275600	1276080	grazie
1276080	1278100	Mario
1278100	1278120	Mario
1278120	1278860	una domanda
1278860	1281100	ma questo documento
1281100	1282320	fa riferimento
1282320	1283600	a requisiti
1283600	1284800	solamente
1284800	1285340	a livello
1285340	1286020	su E1
1286020	1287580	o magari
1287580	1288220	anche requisiti
1288220	1288660	a livello
1288660	1289420	su E2
1289420	1290000	o su E3
1290000	1291040	no
1291040	1291340	no allora
1291340	1292400	questo documento
1292400	1293240	fa parte
1293240	1293900	diciamo
1293900	1295420	fa riferimento
1295420	1296840	più in particolare
1296840	1297320	alla parte
1297320	1297900	alta
1297900	1298480	a sinistra
1298480	1298700	quindi
1298700	1299180	SIS
1299180	1299760	quindi a livello
1299760	1300440	di sistema
1300440	1301820	sì
1301820	1303140	però
1303140	1303780	lo si può
1303780	1304360	tradurre
1304360	1304780	anche
1304780	1305980	per tutti
1305980	1306240	i tipi
1306240	1306940	di requisiti
1306940	1308680	sì
1308680	1309160	chiaramente
1309160	1309720	c'è una prima
1309720	1311600	sì
1311600	1312020	vai
1312020	1312660	continuo
1312660	1314000	no no
1314000	1314280	dico
1314280	1315400	che sicuramente
1315400	1316240	una fase
1316240	1317440	che è
1317440	1318460	una fase
1318460	1318960	molto
1318960	1321040	importante
1321040	1322780	della parte
1322780	1323960	di sistema
1323960	1324520	che è la fase
1324520	1325020	alta
1325020	1325780	quindi la fase
1325780	1326900	di chiarificazione
1326900	1327740	di elicitation
1327740	1328280	si chiama
1328280	1329220	poi la vedremo dopo
1329220	1330340	che sicuramente
1330340	1330960	non
1330960	1332360	non si può
1332360	1333440	riflettere
1333440	1334640	negli altri domini
1334640	1335200	però
1335200	1337040	il Requirement Management Plan
1337040	1338620	può ricoprire
1338620	1339500	tutto il ciclo
1339500	1339780	avvi
1339780	1342380	sia lato sistema
1342380	1343240	sia lato software
1343240	1343740	sia lato
1343740	1344860	testing
1344860	1346740	ok ok
1346740	1347240	grazie
1347240	1348480	ok
1348480	1349340	chiaramente
1349340	1350820	tutta questa presentazione
1350820	1352540	poi si riflette
1352540	1354240	in una documentazione
1354240	1355640	che stiamo preparando
1355640	1357160	e che poi
1357160	1358640	vi mostreremo
1358640	1359860	come secondo step
1359860	1361520	per farvi
1361520	1362220	capire
1362220	1363100	poi effettivamente
1363100	1363640	tutto quello
1363640	1364340	che vi sto dicendo
1364340	1365340	come si riflette
1365340	1366580	nel documento
1366580	1367220	vero e proprio
1367220	1368160	io adesso
1368160	1369060	con questa presentazione
1369060	1369540	vi sto dando
1369540	1370940	un'idea
1370940	1372540	di come
1372540	1374140	questo Requirement Management Plan
1374140	1375380	deve essere costruito
1375380	1376040	e di cosa
1376040	1377060	e di cosa
1377060	1377780	stiamo parlando
1377780	1378080	poi
1378080	1378800	il documento
1378800	1379320	vero e proprio
1379320	1379680	che voi
1379680	1380540	prenderete
1380540	1382120	e lo potete
1382120	1383000	customizzare
1383000	1384320	poi per ogni cliente
1384320	1385380	su cui lavorate
1385380	1386420	ve lo
1386420	1386800	diciamo
1386800	1387200	lo stiamo
1387200	1388600	è in fase di preparazione
1388600	1390360	e ve lo mostreremo
1390360	1391280	in un secondo step
1391280	1392340	Mario
1392340	1392940	perdonami
1392940	1393500	aggiungo
1393500	1394060	un'ultima
1394060	1395300	considerazione
1395300	1395780	perché
1395780	1397200	tante volte
1397200	1397940	è capitato
1397940	1398840	che persone
1398840	1399220	magari
1399220	1400560	iniziano in formazione
1400560	1401840	e poi vanno dai clienti
1401840	1403080	quando ho chiesto
1403080	1403860	poi feedback
1403860	1404940	su come
1404940	1405520	diciamo
1405520	1406340	la formazione
1406340	1407400	li abbia aiutati
1407400	1408560	uno dei feedback
1408560	1409180	che ho ricevuto
1409180	1409500	è
1409500	1410940	no il cliente
1410940	1411780	non lavora
1411780	1412440	per dire
1412440	1413320	secondo un ciclo
1413320	1413700	avvi
1413700	1414400	oppure no
1414400	1414980	il cliente
1414980	1416840	non ha il Requirement Management Plan
1416840	1418100	cioè quello che voglio dire
1418100	1419560	è capita che alcuni clienti
1419560	1421760	non abbiano magari il documento
1421760	1422680	chiamato esattamente
1422680	1423500	in questo modo
1423500	1424940	o non abbiano il cliente
1424940	1426680	o non abbiano proprio questo documento
1426680	1427560	ma in generale
1427560	1429260	ritengo fondamentale
1429260	1430640	che noi siamo esposti
1430640	1430920	diciamo
1430920	1431500	a questi
1431500	1433020	temi
1433020	1434500	e anche a una lezione del genere
1434500	1436020	perché ciò non vieta
1436020	1437480	le persone che vanno a lavorare
1437480	1438100	da un cliente
1438100	1439540	di lavorare in modo ordinato
1439540	1440800	avere concetti di traccia
1440800	1441800	perfetto
1441800	1442560	giusto
1442560	1443700	giustissimo Pasquale
1443700	1444400	questo è proprio
1444400	1445280	quello che
1445280	1447400	che vogliamo trasmettere noi
1447400	1448340	cioè questo
1448340	1449100	non è
1449100	1451300	come tutti i clienti
1451300	1451860	lavorano
1451860	1453640	questo è un modo
1453640	1454760	per far sì
1454760	1455400	che noi
1455400	1456760	abbiamo
1456760	1458280	un mindset
1458280	1458700	di
1458700	1459620	diciamo
1459620	1459920	di
1459920	1462060	abbiamo una formazione chiara
1462060	1462560	cioè nel senso
1462560	1463920	abbiamo degli schemi
1463920	1465100	e una linea guida
1465100	1465640	da seguire
1465640	1466440	ovunque andiamo
1466440	1466920	che poi
1466920	1467900	chiaramente ci siano
1467900	1468860	delle deviazioni
1468860	1469420	o meno
1469420	1471640	presso un cliente
1471640	1472240	o presso un altro
1472240	1472540	però
1472540	1473060	diciamo
1473060	1473960	il nostro concetto
1473960	1474600	il nostro mindset
1474600	1475680	è sempre lo stesso
1475680	1476620	cioè lavorare
1476620	1477360	con ordine
1477360	1478300	e con qualità
1478300	1484600	ok
1484600	1485540	grazie Pasquale
1485540	1486080	per questo
1486080	1487600	bene
1487600	1488200	diciamo
1488200	1491780	un punto
1491780	1492680	molto importante
1492680	1494100	allora
1494100	1494980	quindi
1494980	1497380	quali sono
1497380	1498320	gli obiettivi
1498320	1499600	lo scopo
1499600	1500060	principale
1500060	1500400	di questo
1500400	1501400	requirement management plan
1501400	1501960	quindi è quello
1501960	1502960	di documentare
1502960	1503300	un po'
1503300	1507040	di documentare
1507040	1507520	appunto
1507520	1508180	tutta la fase
1508180	1509540	di gestione
1509540	1510500	dei requisiti
1510500	1512220	e
1512220	1513540	sui modi
1513540	1513900	con cui
1513900	1514540	questi requisiti
1514540	1515080	il modo con cui
1515080	1515740	questi requisiti
1515740	1516500	devono essere
1516500	1517500	devono essere
1517500	1519140	processati
1519140	1520220	quindi
1520220	1521560	c'è una prima fase
1521560	1522880	di documentazione
1522880	1524800	e di tracciabilità
1524800	1525640	dei requisiti
1525640	1528300	una definizione
1528300	1529020	dello scopo
1529020	1530180	del progetto
1533300	1535020	permette appunto
1535020	1536800	questo requirement management plan
1536800	1537500	di facilitare
1537500	1538340	quello che ci siamo detti
1538340	1539140	di facilitare
1539140	1541480	le comunicazioni
1541480	1544140	tra i vari domini
1544140	1544680	e per domini
1544680	1545720	parlo di sistema
1545720	1546420	software
1546420	1548080	test
1548080	1549320	quindi facilitare
1549320	1549680	test
1549680	1550180	codice
1550180	1551340	quindi i domini
1551340	1551840	parlo proprio
1551840	1552540	del ciclo avvio
1552540	1553180	ogni dominio
1553180	1555380	è facilitata
1555380	1556080	la comunicazione
1556080	1556740	tra i domini
1556740	1557800	e gestire
1557800	1559900	questi cambiamenti
1559900	1560920	improvvisi
1560920	1562360	o cambiamenti
1562360	1563580	relativi
1563580	1564580	richiesti
1564580	1565900	dal cliente
1565900	1568100	con questi obiettivi
1568100	1569020	con questi scopi
1569020	1570340	il requirement management plan
1570340	1571440	ci permette
1571440	1571840	appunto
1571840	1572180	di
1572180	1574440	di portare
1574440	1575240	a termine
1575240	1576400	il nostro lavoro
1576400	1577460	di portare a termine
1577460	1577700	ecco
1577700	1578260	tutta la parte
1578260	1578680	di gestione
1578680	1579340	dei requisiti
1579340	1581380	e quindi
1581380	1582520	di soddisfare
1582520	1582720	un po'
1582780	1583380	quali che sono
1583380	1584580	le aspettative
1584580	1585720	del cliente
1585720	1586660	perché se il cliente
1586660	1587560	ci manda
1587560	1588500	dei requisiti
1588500	1589100	vuole
1589100	1590000	e vorrebbe
1590000	1590880	che quei requisiti
1590880	1592560	venissero processati
1592560	1593360	per ottenere
1593360	1593980	ciò che lui
1593980	1595100	si aspetta
1595100	1595460	e quindi
1595460	1596600	seguendo
1596600	1597200	un po'
1598120	1598340	e
1598340	1599920	facilitando
1599920	1601340	questi punti
1601340	1602440	queste comunicazioni
1602440	1603220	seguendo un po'
1603660	1604660	la parte di documentazione
1604660	1605560	di trattabilità
1605560	1607460	riusciamo ad ottenere
1607460	1608240	un buon livello
1608240	1609060	di aspettative
1609060	1610640	un buon livello
1610640	1611380	di qualità
1611380	1611780	e quindi
1611780	1612640	l'aspettativa
1612640	1613220	del cliente
1613220	1613760	cresce
1613760	1615000	e noi siamo
1615000	1616020	pronti
1616020	1616540	per poter
1616540	1617300	soddisfare
1617300	1618100	queste aspettative
1618100	1625780	chiaramente
1625780	1626520	ci sono
1626520	1627440	delle best practice
1627440	1627720	quindi
1627720	1629060	non sono
1629060	1629820	dei nice to have
1629820	1630080	ma
1630080	1632320	dei punti
1632320	1632560	che
1632560	1634020	dovrebbero
1634020	1634400	essere
1634400	1635900	affrontati
1635900	1637660	diciamo
1637660	1638540	che
1638540	1639560	noi dovremmo
1639560	1640120	seguire
1640120	1641960	per la definizione
1641960	1642520	dei requisiti
1642520	1643220	in generale
1643220	1645060	e soprattutto
1645060	1645580	la parte
1645580	1645880	di
1645880	1647520	diciamo
1647520	1647920	di essere
1647920	1648700	molto chiari
1648700	1651360	nella definizione
1651360	1652160	e nella descrizione
1652160	1654440	dei nostri requisiti
1654440	1656580	di far sì
1656580	1657500	che ci siano
1657500	1658620	ci siano
1658620	1658960	delle
1658960	1659600	diciamo
1659600	1659960	ci siano
1659960	1662080	delle vere
1662080	1662460	proprie
1662460	1663280	discussioni
1663280	1664860	con il cliente
1664860	1665720	e con gli altri
1665720	1666320	domini
1666320	1667580	per poter
1667580	1668760	ricevere feedback
1668760	1669820	e per poter
1669820	1670440	diciamo
1670440	1672220	consolidare
1672220	1673080	un po'
1673600	1674340	il know-how
1674340	1675180	e
1675180	1676840	un po'
1676960	1677580	capire
1677580	1679240	cosa stiamo facendo
1679240	1679920	quindi
1679920	1682560	instaurare
1682560	1684360	un vero e proprio
1684360	1685720	diciamo
1685720	1686120	delle vere
1686120	1686360	e proprie
1686360	1687480	discussioni
1687480	1688040	anche
1688040	1688520	molto
1688520	1690140	banali
1690140	1690420	ma
1690420	1691320	che
1691320	1691960	soprattutto
1691960	1692400	ci fanno
1692400	1693820	consolidare
1693820	1694100	un po'
1694160	1694920	la tematica
1694920	1695720	e questo
1695720	1696220	permette
1696220	1696640	appunto
1696640	1697140	di essere
1697140	1697760	chiari
1697760	1698660	e di capire
1698660	1699020	un po'
1699120	1699700	l'argomento
1699700	1700200	su cui
1700200	1701620	stiamo lavorando
1701620	1701820	quindi
1701820	1702380	quanto più
1702380	1703540	siamo informati
1703540	1704060	quanto più
1704060	1705140	abbiamo padronanza
1705140	1706740	del contenuto
1706740	1707340	e del tema
1707340	1708180	che stiamo affrontando
1708180	1708760	tanto più
1708760	1709740	siamo chiari
1709740	1710500	riusciamo ad essere
1710500	1710940	chiari
1710940	1711380	e riusciamo
1711380	1713740	ad esprimerci
1713740	1714660	con qualità
1714660	1716480	quindi
1716480	1717060	questi sono
1717060	1718120	i tre punti
1718120	1718780	fondamentali
1718780	1719040	quindi
1719040	1720800	essere chiari
1720800	1721300	clarity
1721300	1722300	e
1722300	1723900	stakeholder engagement
1723900	1724420	e ongoing
1724420	1725160	communication
1725160	1725740	diciamo
1725740	1726500	vanno a braccetto
1726500	1726760	perché
1726760	1727420	chiaramente
1727420	1728140	qui stiamo dicendo
1728140	1728440	di
1728440	1730220	non lavorare
1730220	1731640	mai da soli
1731640	1732100	perché
1732100	1732360	sì
1732360	1732840	è chiaro
1732840	1733040	che
1733040	1733740	a volte
1733740	1735480	la tematica
1735480	1737380	è di facile
1737380	1738160	comprensione
1738160	1738400	però
1738400	1738720	è bene
1738720	1739260	instaurare
1739260	1740040	delle discussioni
1740040	1740740	con il cliente
1740740	1741360	e con altri
1741360	1742600	colleghi
1742600	1743440	per poter
1743440	1744080	consolidare
1744080	1744400	un po'
1744780	1746080	il contenuto
1746080	1746800	e la tematica
1746800	1747700	quindi
1747700	1748660	mai perdere di vista
1748660	1749260	il fatto di
1749260	1749640	dover
1749640	1751260	confrontarsi
1751260	1751780	e dover
1751780	1752240	chiedere
1752240	1754220	opinioni
1754220	1755120	o spiegazioni
1755120	1755960	ad altri
1755960	1756640	colleghi
1756640	1762160	quindi
1762160	1762680	quali sono
1762680	1763500	gli step
1763500	1765020	per la definizione
1765020	1766060	dei requisiti
1766060	1767960	diciamo
1767960	1768100	che
1768100	1768900	li affronteremo
1768900	1771300	nelle slide
1771300	1771880	successive
1771880	1772540	un po' più
1772540	1773620	approfonditamente
1773620	1774500	quindi
1774500	1775040	vorrei solo
1775040	1775480	elencare
1775480	1776080	quindi c'è una
1776080	1776620	prima fase
1776620	1777340	quindi parlando
1777340	1778200	di gestione
1778200	1779020	dei requisiti
1779020	1780660	in questo caso
1780660	1781960	diciamo
1781960	1782740	a parte
1782740	1784540	sì
1784540	1785460	diciamo che
1785460	1786280	a parte
1786280	1786840	diciamo
1786840	1787500	la prima fase
1787500	1788160	che è il requirement
1788160	1789000	licitation
1789000	1789820	che è la parte
1789820	1790480	quindi di
1790480	1791660	alta
1791660	1792900	del ciclo avvi
1792900	1794200	tutti
1794200	1795000	gli altri
1795000	1795460	punti
1795460	1795940	si possono
1795940	1796600	riflettere
1796600	1797120	negli altri
1797120	1797620	domini
1797620	1798780	come diceva
1798780	1799420	non so chi è
1799420	1799960	che prima
1799960	1800800	mi ha chiesto
1800800	1801620	questa domanda
1801620	1805040	come sono io
1805040	1805500	siamo
1805500	1806600	chi è?
1807040	1808300	io non ti vedo
1808300	1809900	Alessandro
1809900	1810980	Alessandro
1810980	1811460	Alessandro
1811460	1812920	quindi a parte
1812920	1813260	la parte
1813260	1813620	di
1813620	1814560	considerando
1814560	1814840	diciamo
1814840	1815360	scondendo
1815360	1816120	le licitation
1816120	1816440	però
1816440	1817440	tutta l'altra parte
1817440	1818120	è una parte
1818120	1820060	che è valida
1820060	1820880	anche per gli altri
1820880	1821480	domini
1821480	1822840	che consideriamo
1822840	1823640	sempre il ciclo
1823640	1824860	avvi
1824860	1826040	ma in ogni caso
1826040	1826800	considerando
1826800	1827340	sempre
1827340	1828040	tutta la parte
1828040	1828760	di gestione
1828760	1829280	dei requisiti
1829280	1829980	in generale
1829980	1831160	tutti i punti
1831160	1832800	sono validi
1832800	1834660	quindi c'è una parte
1834660	1835580	di elicitation
1835580	1836240	una parte
1836240	1837460	di documentazione
1837460	1838620	di tracciabilità
1838620	1839680	dei requisiti
1839680	1841980	di prioritizzazione
1841980	1844440	di validazione
1844440	1845060	del requisito
1845060	1846240	e di mantenimento
1846240	1848740	quindi
1848740	1849140	a parte
1849140	1850540	la bella
1850540	1851360	diciamo
1851360	1852180	immagine
1852180	1852560	che mi ha
1852560	1853100	preparato
1853100	1854440	GPT
1854440	1854780	però
1854780	1855320	diciamo
1855320	1855980	per il resto
1855980	1856880	diciamo
1856880	1857660	questo è un elenco
1857660	1859200	dei passi
1859200	1860920	da dover affrontare
1860920	1862880	Mario
1862880	1863500	perdonami
1863500	1864620	che cosa si intende
1864620	1866520	qualcosa in più
1866520	1868080	su cosa si intende
1868080	1869380	sulla parte
1869380	1869680	di
1869680	1870600	maintain
1870600	1871940	che ho una mia idea
1871940	1872520	ma vorrei
1872520	1873520	che mi dicessi
1873520	1874160	tu
1874160	1875980	dalla tua esperienza
1875980	1876340	diciamo
1876340	1877460	sei sempre Pasquale
1877460	1877680	è vero
1877680	1877960	sì
1877960	1878580	perdonami
1878580	1879120	che un po'
1879120	1879900	le scadere
1879900	1880780	senti
1880780	1883100	maintain
1883100	1883700	secondo me
1883700	1884580	io ce l'ho
1884580	1885120	aspetta
1885120	1885520	fammi vedere
1885520	1886260	validation
1886260	1887200	validation
1887200	1888020	sì
1888020	1888660	vabbè
1888660	1889840	non l'ho approfondita
1889840	1890120	però
1890120	1890840	allora
1890840	1891560	maintain
1891560	1893140	è sempre
1893140	1893780	relativa
1893780	1894480	alla parte
1894480	1896720	del change management
1896720	1900280	vale a dire
1900280	1900600	che
1900600	1901100	una volta
1901100	1901640	che tu hai
1901640	1902440	definito
1902440	1905300	il tuo requisito
1905300	1906120	devi essere
1906120	1906880	anche in grado
1906880	1907300	di
1907300	1909260	di tenerlo vivo
1909260	1911380	nel senso
1911380	1911680	che
1911680	1913060	in qualsiasi tipo
1913060	1913760	di richiesta
1913760	1914700	di cambiamento
1914700	1915360	o
1915360	1916560	di cambiamento
1916560	1917020	interno
1917020	1917440	cambiamento
1917440	1918140	del cliente
1918140	1919500	tu hai la possibilità
1919500	1920920	di raggiungere
1920920	1921700	quel requisito
1921700	1922140	in maniera
1922140	1923080	veloce
1923080	1923980	e di poterlo
1923980	1925920	o mantenere
1925920	1926860	nel senso
1926860	1928080	di
1928080	1928880	di
1928880	1930260	di
1930260	1931100	di poterlo
1931100	1932340	visualizzare
1932340	1932760	di poterlo
1932760	1933240	raggiungere
1933240	1933800	in qualsiasi modo
1933800	1934040	oppure
1934040	1934640	di poterlo
1934640	1935380	cambiare
1935380	1936100	in maniera
1936100	1936460	molto
1936460	1937160	rapida
1937160	1938900	in dolore
1938900	1940380	ok
1940380	1941940	questo è il concetto
1941940	1942500	di maintain
1942500	1943500	chiaro
1943500	1945500	chiaro
1945500	1946540	avevi
1946540	1947260	diciamo
1947260	1948960	sono
1948960	1950200	sono aperto
1950200	1950820	alle tue
1950820	1952160	alle tue
1952160	1952640	ai tuoi dubbi
1952640	1952940	nel senso
1952940	1954140	se il tuo concetto
1954140	1954700	la tua idea
1954700	1956180	era differente
1956180	1956880	ben venga
1956880	1957440	la possiamo
1957440	1958540	diciamo
1958540	1959000	discutere
1959000	1959520	assolutamente
1959520	1959900	anzi
1959900	1960360	io diciamo
1960360	1960920	mi ero messo
1960920	1961300	in un
1961300	1963000	ero mentalizzato
1963000	1963400	in modo
1963400	1964840	forse errato
1964840	1965220	nel senso
1965220	1965700	io pensavo
1965700	1966320	a due cose
1966320	1966880	la prima
1966880	1967700	mi veniva in mente
1967700	1968040	una cosa
1968040	1968700	che leggevo
1968700	1970320	su alcune normative
1970320	1971580	della cyber security
1971580	1972180	per cui
1972180	1972920	il cliente
1972920	1973940	resta
1973940	1975220	chi ha sviluppato
1975220	1975860	il software
1975860	1976540	eccetera
1976540	1977140	il sistema
1977140	1978360	resta responsabile
1978360	1979520	per x anni
1979520	1980940	della gestione
1980940	1981840	dei problemi
1981840	1982720	associati
1982720	1983100	diciamo
1983100	1984160	a tutto quanto
1984160	1985380	concerne la cyber security
1985380	1985720	quindi
1985720	1986880	pensavo lì
1986880	1987720	maintenance
1987720	1988340	nel senso
1988340	1988960	di dire ok
1988960	1990120	un po' dire
1990120	1990940	come dire
1990940	1991520	accountability
1991520	1992480	per i requisiti
1992480	1993180	che vengono
1993180	1994240	scritti
1994240	1995060	per x anni
1995060	1995740	sul sistema
1995740	1996540	su cui
1996540	1997700	verranno implementati
1997700	1998200	ma era
1998200	1998720	diciamo
1998720	2000480	era un contesto
2000480	2001340	allora
2001340	2002160	diciamo che
2002160	2002660	possiamo
2002660	2003380	possiamo un po'
2004220	2004700	ridurlo
2004700	2005660	e renderlo più semplice
2005660	2006280	questo concetto
2006280	2007440	che è pur valido
2007440	2008380	nel senso
2008380	2009120	il mantenimento
2009120	2010220	è chiaro che
2010220	2011580	nella definizione
2011580	2012300	una volta che tu
2012300	2012960	hai definito
2012960	2013980	quel tipo di requisito
2013980	2015060	sei tu responsabile
2015060	2015920	poi da qui
2015920	2016480	a totti anni
2016480	2018140	base al tipo
2018140	2018660	di contratto
2018660	2019420	che viene stabilito
2019420	2020500	tra i clienti
2020500	2021340	e i fornitori
2021340	2022860	di quel requisito
2022860	2023420	quindi tu
2023420	2024400	per anni
2024400	2025000	nel caso
2025000	2025580	ci dovessero essere
2025580	2026200	problemi
2026200	2027000	devi essere
2027000	2028080	tu responsabile
2028080	2029580	di quel requisito
2029580	2029900	e quindi
2029900	2030800	devi essere in grado
2030800	2032820	di poterlo gestire
2032820	2033540	ecco
2033540	2034840	ritorna sempre
2034840	2035420	il discorso
2035420	2036320	della gestione
2036320	2038020	del requisito
2038020	2039060	in caso
2039060	2040120	di problemi
2040120	2041300	o cambiamenti
2041300	2041900	sì sì sì
2041900	2043080	chiarissimo
2043080	2044700	ok
2044700	2045120	quindi
2045120	2045620	diciamo
2045620	2046460	è un discorso
2046460	2048440	base
2048440	2049160	che però
2049160	2049840	ti permette
2049840	2050520	diciamo
2050520	2052020	seguendo
2052020	2055040	un documento
2055040	2055840	delle metodologie
2055840	2056440	delle strategie
2056440	2056960	ti permette
2056960	2058560	di mantenerlo
2058560	2060020	di tenerlo in vita
2060020	2061420	in maniera
2061420	2063220	non so
2063220	2063680	non so
2063680	2064100	forse
2064100	2064420	non lo so
2064420	2065680	se mi avete
2065680	2067740	capito tutti quasi
2067740	2067980	diciamo
2067980	2068780	il mantenimento
2068780	2070540	viene
2070540	2071440	diciamo
2071440	2074000	è tanto più
2074000	2074660	facile
2074660	2075480	mantenere
2075480	2076600	il requisito
2076600	2077120	tanto più
2077120	2079200	quando noi
2079200	2080260	adottiamo
2080260	2082160	tutte queste
2082160	2083480	metodologie
2083480	2084580	cioè se abbiamo
2084580	2084940	fatto
2084940	2085500	un'ottima
2085500	2086300	tracciabilità
2086300	2086840	se lo abbiamo
2086840	2088100	documentato
2088100	2088480	in maniera
2088480	2089300	corretta
2089300	2090560	se lo abbiamo
2090560	2091340	prioritizzato
2091340	2091640	in maniera
2091640	2092120	corretta
2092120	2092960	il mantenimento
2092960	2093300	viene
2093300	2093960	e se lo abbiamo
2093960	2094400	validato
2094400	2094680	in maniera
2094680	2095060	corretta
2095060	2095700	il mantenimento
2095700	2096060	viene
2096060	2097900	facile
2097900	2099020	anche
2099020	2099980	diciamo
2099980	2100660	un mantenimento
2100660	2101780	semplice
2101780	2102260	così come
2102260	2103080	un cambiamento
2103080	2103680	del requisito
2103680	2104200	stesso
2104200	2111100	ok
2111100	2111860	chiaro
2111860	2112320	ok
2112320	2115540	ok
2115540	2116260	quindi la parte
2116260	2117180	di elicitation
2117180	2118140	la prima parte
2118140	2118940	è una parte
2118940	2120820	davvero fondamentale
2120820	2121200	diciamo
2121200	2121760	io la reputo
2121760	2123700	la più migliore
2123700	2124320	come direbbe
2124320	2124560	Miano
2124560	2125740	però
2125740	2127940	diciamo
2127940	2128860	è veramente
2128860	2131560	è fondamentale
2131560	2131880	perché
2131880	2132520	la parte
2132520	2133080	di elicitation
2133080	2134720	consiste
2134720	2135720	nella raccolta
2135720	2136220	di tutti
2136220	2137360	i documenti
2137360	2137820	che vengono
2137820	2138220	forniti
2138220	2139360	dal cliente
2139360	2139940	quindi
2139940	2140660	questi documenti
2140660	2141660	vengono raccolti
2141660	2142980	e devono
2142980	2143500	essere
2143500	2144840	diciamo
2144840	2146000	analizzati
2146000	2147580	e
2147580	2149340	consolidati
2149340	2150340	ma per poter
2150340	2150900	fare queste
2150900	2151460	due cose
2151460	2152340	è necessario
2152340	2154220	che ci siano
2154220	2155520	delle
2155520	2156240	chiaramente
2156240	2157500	delle expertise
2157500	2158200	sicuramente
2158200	2159040	ma che ci siano
2159040	2160420	almeno
2160420	2161640	una di questi tre
2161640	2162460	che ci siano
2162460	2163320	delle interviste
2163320	2163820	ci siano
2163820	2166200	dei questionari
2166200	2167360	se le vogliamo
2167360	2167840	tradurre
2167840	2168840	ma che ci siano
2168840	2170640	delle vere
2170640	2170900	e proprie
2170900	2171920	discussioni
2171920	2172480	come dicevo
2172480	2172700	prima
2172700	2173040	delle vere
2173040	2173260	e proprie
2173260	2173980	discussioni
2173980	2174320	molto
2174320	2178080	dirette
2178080	2179340	per poter
2179340	2180220	consolidare
2180220	2180920	per poter
2180920	2182120	fissare
2182120	2183120	un determinato
2183120	2183940	concetto
2183940	2185820	queste interviste
2185820	2186220	intendo
2186220	2186780	interviste
2186780	2187240	che possono
2187240	2187860	essere
2187860	2190280	verso il cliente
2190280	2191820	o all'interno
2191820	2192240	della stessa
2192240	2192940	società
2192940	2193780	con gli stessi
2193780	2194500	colleghi
2194500	2195720	cercare di capire
2195720	2197380	se quel requisito
2197380	2198780	è veramente
2198780	2199520	un requisito
2199520	2200380	veramente il cliente
2200380	2201260	ci sta richiedendo
2201260	2201760	un qualcosa
2201760	2202780	che è fattibile
2202780	2203960	o non è fattibile
2203960	2204700	ci sta chiedendo
2204700	2205220	delle cose
2205220	2207660	che non stanno
2207660	2208020	né in cielo
2208020	2208460	né in terra
2208460	2208760	quindi
2208760	2209660	è bene
2209660	2210640	affrontare
2210640	2211260	questo tipo
2211260	2213080	di attività
2213080	2214480	per poter
2214480	2215800	consolidare
2215800	2216960	i documenti
2216960	2217860	perché
2217860	2218580	una volta
2218580	2219240	che noi
2219240	2219840	abbiamo
2219840	2221100	fissato
2221100	2222720	tutti i punti
2222720	2224420	tutti gli altri
2224420	2224920	step
2224920	2226180	sono
2226180	2227340	facilitati
