start	end	text
3008920	3009400	security
3009400	3010520	accesses
3010520	3011400	RPC
3011400	3011960	reset
3013240	3014280	and
3014280	3014760	and so
3014760	3015000	on
3015000	3015240	so
3016520	3017080	the
3017080	3018120	diagnostic
3018120	3018680	side
3018680	3018920	of
3018920	3020120	Catalyzer
3020120	3020760	can be
3020760	3021560	very useful
3021560	3021960	as well
3023160	3023800	along with
3023800	3024360	all the other
3024360	3024680	windows
3024680	3025240	that we
3025240	3025960	have seen
3026680	3027240	since
3027240	3028680	we are
3028680	3029480	now configured
3029480	3030200	in online
3030200	3030520	mode
3031160	3031560	as I
3031560	3032120	was
3032120	3032760	showing you
3032760	3033240	before
3035080	3035640	we can
3035640	3035880	use
3035880	3036520	canalizer
3036520	3037080	also to
3037080	3037640	perform
3038760	3039160	unlock
3039160	3040040	so basically
3040040	3040680	we can
3040680	3041400	collect
3041400	3041800	data
3042440	3042840	starting
3042840	3043240	from
3043240	3043320	a
3043320	3044360	communication
3046200	3047160	and
3047160	3047560	we can
3047560	3048040	do that
3048040	3048520	enabling
3048520	3048760	here
3048760	3049000	so
3049000	3049640	in online
3049640	3050040	mode
3050040	3050680	enabling
3050680	3051000	here
3052360	3052600	this
3052600	3053000	block
3054600	3055160	login
3056680	3057240	we double
3057240	3057720	click on
3057720	3058680	this folder
3058680	3059240	we select
3059240	3060120	the destination
3060120	3060600	folder
3060600	3060920	and
3060920	3061800	the
3061800	3062200	name
3062200	3062600	of the
3062600	3063000	file
3063000	3063240	that
3064920	3065320	we want
3065320	3065960	to generate
3066680	3067240	and here
3067240	3067800	the file
3067800	3068200	format
3068200	3068920	will have
3068920	3069400	binary
3071000	3071640	log file
3072840	3073240	so
3073240	3073640	as soon
3073640	3074120	as you
3074120	3074680	for example
3074680	3075240	know
3075240	3075640	name
3076440	3076840	sorry
3077560	3077880	log
3079000	3080040	and
3080040	3080520	we do not
3080520	3080840	need to
3080840	3081160	change the
3081160	3081880	destination
3081880	3082280	folder
3082280	3082840	since
3082840	3083480	we will not
3083480	3083960	perform a
3083960	3084520	real log
3085400	3085720	you see
3085720	3085960	here
3085960	3086440	the name
3086440	3087080	of the
3087080	3087400	file
3088520	3089640	and
3089640	3091160	you can
3091160	3091560	set up
3091560	3091640	set up
3091640	3091960	here
3091960	3092680	a trigger
3094520	3095480	single trigger
3095480	3097560	that can be
3097560	3098600	started manually
3098600	3099800	stopped manually
3099800	3100040	or
3101160	3101720	can be
3103640	3104280	triggered by
3104280	3105080	the cable
3105080	3105560	so the
3105560	3106280	program node
3106280	3107320	itself
3107320	3107800	the code
3107800	3108120	that we
3108120	3108600	define
3109880	3110360	and then
3112200	3113080	you can
3113080	3113400	just
3115080	3115720	perform the
3115720	3116120	log but
3116120	3117160	right now
3117160	3117720	we cannot
3117720	3118120	do that
3118120	3119560	anyway
3121560	3122440	along with
3122440	3122920	all the
3122920	3123720	analysis
3124920	3125960	windows that
3125960	3126440	we have
3126440	3127080	just seen
3128680	3129320	as we were
3129320	3129880	mentioning
3129880	3130840	before
3130840	3131560	canalizer
3131560	3132280	allows you
3132280	3132920	also to
3132920	3133800	stimulate
3133800	3135080	and interact
3135080	3136360	with the
3136360	3136680	live
3136680	3137560	communication
3137560	3138680	in the
3138680	3139240	example
3139240	3139880	cambus
3139880	3140040	or
3140040	3140600	limbus
3140600	3141720	or whatever
3141720	3142360	communication
3142360	3143000	bus it is
3143560	3144680	that
3144680	3146680	you are
3146680	3147240	interacting
3147240	3147720	with
3147720	3148280	using the
3148280	3148920	analyzer
3148920	3149400	online
3149400	3149720	mooc
3149720	3150440	configuration
3151640	3152520	for example
3153640	3154680	a few of
3154680	3155960	the
3155960	3156760	means that
3156760	3157640	you can use
3157640	3158280	in order to
3158280	3158920	interact
3159960	3160280	with
3160280	3161400	a
3161400	3161800	real
3161800	3162840	communication
3162840	3164280	whatever
3164280	3164760	it is
3164760	3165320	is
3165320	3166280	the
3166280	3166840	click here
3166840	3167160	with the
3167160	3167400	right
3167400	3167720	bottom
3168600	3168920	can
3168920	3169960	practice
3169960	3172280	generator
3172280	3172600	let's
3172600	3173240	double click
3173240	3174520	here
3174520	3175080	you've got
3175080	3175640	this whole
3175640	3175960	new
3175960	3176360	blank
3176360	3177960	window
3177960	3178280	right
3178280	3179800	bottom
3179800	3180200	add
3180200	3180600	frame
3180600	3180920	from the
3180920	3181880	database
3181880	3183560	once again
3183560	3184360	we are starting
3184360	3184840	from the
3184840	3185640	dbc
3185640	3186200	file that
3186200	3186840	we upload
3186840	3187160	in the
3187160	3189160	analyzer
3189160	3189720	we can
3189720	3190840	add
3190840	3192280	specific
3192840	3194280	cammessage
3194280	3195000	selected
3195000	3196440	client
3196440	3197000	you can see
3197000	3198280	it just appeared
3198280	3199400	background
3199400	3200440	but we can also
3200440	3201160	add
3201160	3202360	a whole list
3202360	3203160	of
3203160	3203880	cammessages
3203880	3208040	cammessages
3208040	3210040	here
3211880	3212120	this
3212120	3212760	column here
3212760	3213320	we've got the
3213320	3213800	name
3213800	3214920	cammessage
3214920	3216200	all the
3216200	3216600	list
3219160	3219960	we
3219960	3220520	added
3220520	3221480	the
3221480	3222440	trigger
3222440	3223000	that we want
3223000	3223640	to use
3223640	3224280	in order
3224280	3225560	to
3225560	3225960	send
3225960	3229800	that we
3229800	3230360	want to send
3230360	3231000	that specific
3231000	3231400	message
3231400	3231880	for example
3232520	3233080	we can
3233080	3233640	manually
3233640	3234200	send it
3237080	3237800	once again
3237800	3238600	i'm not running
3238600	3239080	online
3239080	3239400	mode
3239400	3239560	but
3240840	3241480	we can
3241480	3242600	manually send it
3242600	3243480	clicking on here
3243480	3244280	or we can
3245240	3246120	for example
3246120	3246840	send it
3246840	3247560	periodically
3247560	3248600	so without having
3248600	3249160	to do that
3249160	3249720	manually
3249720	3251080	and the cycle
3251080	3251480	time
3251480	3252920	reported here
3252920	3253560	is the one
3254600	3255560	that was
3255560	3256520	extracted from
3256520	3257320	the dbc
3257320	3257960	file when
3257960	3259000	we selected
3259000	3259640	an important
3259640	3259960	year
3259960	3260280	this
3260280	3260760	cammessage
3260760	3261560	or it
3261560	3262280	can be also
3262280	3262600	done
3262600	3264760	manually
3264760	3272360	and we can
3272360	3273560	also
3273560	3274760	link
3274760	3275960	the
3275960	3276600	transmission
3276600	3276760	of
3276760	3277240	disc and
3277240	3278120	message
3278120	3278840	according to a
3278840	3279640	system variable
3279640	3280200	that can be
3280200	3280680	defined
3280680	3281080	in the
3281080	3281400	program
3281400	3284680	node
3284680	3286440	on the
3286440	3288520	other side
3288520	3288920	node
3288920	3289720	with defining
3289720	3290760	which messages
3290760	3291320	we want to
3291320	3292920	send
3292920	3293720	ones that are
3293720	3294120	already
3294120	3294680	present in the
3294680	3295160	dbc
3295160	3295800	or as we
3295800	3296280	have seen
3296280	3297240	before
3297240	3297800	messages
3297800	3299240	that we
3299240	3299880	added
3299880	3300280	in on
3300280	3300600	radio
3300600	3300920	exists
3300920	3302600	in dbc
3302600	3303160	um
3303160	3303960	we can
3303960	3304840	find
3304840	3305320	how to
3305320	3306120	send them
3306120	3306680	we can
3306680	3307640	change
3307640	3309400	the values
3309400	3309880	of the
3309880	3310920	can signals
3310920	3311720	inside of
3311720	3312520	these
3312520	3313160	of those
3313160	3313560	kind of
3313560	3314120	messages
3314120	3314760	for example
3314760	3315400	inside
3315400	3317720	the cmfd2
3317720	3319000	we can
3319000	3320120	decide
3320120	3320760	for example
3320760	3321640	here
3321640	3322120	maybe
3322120	3322760	is that
3322760	3323960	opens
3323960	3324520	the bottom
3324520	3325080	left
3325080	3325640	the bottom
3325640	3325880	side
3325880	3326200	of the
3326200	3327000	window
3327000	3327800	the values
3327800	3328280	of
3328280	3328840	i don't know
3328840	3329160	if you're
3329160	3329880	records
3329880	3331240	right now
3331240	3333080	physical value
3333080	3334760	by dbc
3334760	3335720	by default value
3335720	3336280	is equal to
3336280	3336680	normal
3336680	3339800	if you will
3339800	3340840	and running
3340840	3342360	the analyzer in online mode
3342360	3344760	we could
3344760	3346120	basically change
3346120	3346760	that these
3346760	3347320	can signal
3347320	3347880	inside of
3347880	3348200	these
3348200	3348440	can
3348440	3349800	message
3349800	3350920	otherwise
3350920	3351400	and we can
3351400	3351720	do that
3351720	3352280	basically for
3352280	3352680	all the
3352680	3353000	can
3353000	3353480	signal
3353480	3355000	inside of
3355000	3355400	all the
3355400	3356040	can messages
3356040	3357080	that we
3357080	3357320	that we
3357320	3359960	add here
3361720	3362440	and this
3362440	3363480	is uh
3363480	3364360	let me say
3364360	3365000	a method
3365000	3365640	that can
3365640	3366360	be used
3366360	3367080	when we want
3367080	3368040	for example
3368040	3369560	to send
3369560	3370120	messages
3370120	3371080	that are not
3371080	3372920	sent in the
3372920	3373320	real
3373320	3373880	can bus
3373880	3374360	that we are
3374360	3376920	working on
3376920	3377560	but
3377560	3378280	when we want
3378280	3380280	to
3380280	3381800	some messages
3381800	3383160	that we are
3383160	3384200	creating
3384200	3384680	let me say
3384680	3385080	x
3385080	3385720	novel
3385720	3386680	because if
3386680	3387160	we want to
3387160	3387880	modify a
3387880	3388360	message
3388360	3388920	or a
3388920	3389320	signal
3389320	3389720	which is
3389720	3390200	already
3390200	3391000	sent
3391000	3391640	that can
3391640	3391960	bus
3391960	3393560	by a
3393560	3395320	real
3395320	3395960	electronic
3395960	3397240	control unit
3397240	3398040	we cannot
3398040	3400520	use the
3400520	3401160	this
3401160	3401560	block
3401560	3402680	here
3402680	3403240	we can
3403240	3403720	interactive
3403720	3404360	generator
3404360	3404680	block
3404680	3405560	because we
3405560	3406200	would just
3407000	3407880	overlap the
3407880	3408440	message that
3408440	3408840	we are
3408840	3409640	sending to
3409640	3410040	the one
3410040	3410520	that is
3410520	3411080	sent by
3411080	3411480	the real
3411480	3413880	issue
3413880	3414360	if we
3414360	3416040	want to
3416040	3417480	instead
3417480	3418600	perform
3418600	3419400	sort of
3419400	3419960	gateway
3419960	3420520	and i
3420520	3421080	suggest
3421080	3421480	to go
3421480	3421880	to the
3421880	3422520	dedicated
3422520	3423560	lesson
3423560	3423880	in the
3423880	3424600	academy
3424600	3425160	for this
3425160	3425640	part here
3425640	3427320	regarding
3427320	3428360	how the
3428360	3428840	interactive
3428840	3429240	generator
3429240	3429560	block
3429560	3429960	or the
3429960	3430520	kpop
3430520	3430920	program
3430920	3431480	nodes can
3431480	3432360	be used
3432360	3433080	and when
3433080	3433560	they should
3433560	3434120	be used
3434120	3434920	for testing
3436200	3436600	we can
3436600	3437160	use the
3437160	3437560	program
3437560	3438360	node here
3438360	3439080	so always
3439080	3440120	right bottom
3440120	3440920	program node
3441640	3442360	double click
3443160	3444360	and right now
3444360	3445320	it asks us
3445320	3446760	to select
3446760	3447720	an already
3450440	3451000	available
3451000	3451720	capable
3451720	3452200	program
3452920	3453800	for example
3453800	3454280	i've already
3454280	3454920	got one
3457000	3457640	the gateway
3457640	3458200	so i just
3458200	3458920	uploaded this
3458920	3459240	file
3460680	3460920	and
3462840	3463720	just wait a few
3463720	3464120	seconds
3464120	3464440	that
3464440	3465880	file is
3467480	3468520	being uploaded
3468520	3469080	opened by
3469080	3470040	canalizer
3470040	3470920	you will be able
3470920	3471640	to modify
3471640	3472120	for example
3472120	3472760	the manual
3472760	3473160	code
3474440	3475160	according to
3475160	3477000	the action
3477000	3477320	that you
3477320	3477640	want to
3477640	3477880	do
3477880	3478520	for example
3478520	3479160	this was
3479160	3479960	a code
3479960	3480440	people
3480440	3481400	code
3481400	3481880	written
3481880	3482120	in order
3482120	3482840	to perform
3482840	3483960	a gateway
3483960	3484440	amongst
3487240	3487640	one
3487640	3488280	ECU
3488280	3489320	under testing
3489320	3489960	and all
3489960	3491880	the other
3491880	3493240	ECUs
3493240	3493560	in the
3493560	3495560	cat bus
3495560	3496360	but i suggest
3496360	3496840	you to go
3496840	3497240	through the
3497240	3497720	dedicated
3497720	3498280	lesson
3498280	3498920	for this
3498920	3499480	specific
3499480	3500600	window
3500600	3501240	regarding the
3501240	3501560	data
3501560	3502520	visualization
3503240	3503800	another
3504920	3506360	very useful
3506360	3507000	thing that
3507000	3508200	can be used
3508200	3508520	is
3509800	3510360	the panel
3510360	3510760	feature
3512120	3512520	that you
3512520	3513240	can find
3513240	3513720	here in
3513720	3514120	tools
3515400	3516440	panel designer
3518200	3518840	so basically
3518840	3519480	the panels
3519480	3520440	are just
3520440	3520920	graphical
3520920	3521400	elements
3522680	3523160	that you
3523160	3523800	can use
3523800	3524120	in order
3524120	3525080	to modify
3525080	3525800	or to
3525800	3526520	visualize
3526520	3527800	can
3527800	3528200	single
3528200	3528760	values
3528760	3529080	or
3529080	3529880	system
3529880	3530360	variable
3530360	3530840	values
3531560	3532120	and
3532120	3532600	they can
3532600	3533640	be
3533640	3534360	very easily
3534360	3535000	created
3535000	3535640	this one is
3535640	3536920	a new
3536920	3537320	panel
3537320	3537720	they just
3537720	3538280	created
3538280	3539560	decided
3540840	3541640	for example
3542920	3543320	that's
3544360	3545160	this list
3545160	3545560	here
3545560	3546280	to the right
3546280	3547080	let's drag
3547080	3547640	and drop
3547640	3548680	drop
3548680	3549240	i don't
3549240	3549560	know
3549560	3549880	let's
3549880	3550120	see
3550120	3552520	a bar
3552520	3553560	or
3553560	3554040	meter
3557160	3558120	progress bar
3559000	3559240	and
3561240	3561880	what we want
3561880	3562440	for example
3562440	3562920	to see
3562920	3563320	here
3564840	3565400	is the
3565400	3566600	visual representation
3566600	3567080	i don't know
3568040	3569160	vehicle speed
3569160	3570040	we just did
3570040	3570680	for the graph
3571400	3572440	we click here
3572440	3573560	and drag it
3573560	3573800	here
3573800	3575720	in order
3575720	3577320	to link
3577320	3577880	that cash
3577880	3578520	signal to
3578520	3579720	the two
3579720	3580120	panels
3580120	3580440	that we
3580440	3580680	just
3580680	3582040	created
3582040	3582360	when you
3582360	3582840	select a
3582840	3583240	panel
3583240	3584200	you can
3584200	3585000	right
3585000	3585560	click
3585560	3586200	and go
3586200	3586920	on
3586920	3587240	show
3587240	3588280	properties
3588280	3588680	in order
3588680	3589000	to for
3589000	3589400	example
3589400	3589880	define
3589880	3590600	the minimum
3590600	3591480	and maximum
3591480	3592680	value
3592680	3593240	of that
3593240	3594600	panel
3594600	3596280	you can
3596280	3597320	choose
3597320	3597560	one
3597560	3598120	display
3598120	3598600	on the
3598600	3599000	value
3599000	3599400	where you
3599400	3601160	want
3601160	3602280	to be
3602280	3602920	to be seen
3603800	3605560	and
3607320	3608200	let's do that
3608200	3610120	also for
3610120	3611000	this other panel
3611000	3611560	the meter
3611560	3611880	here
3611880	3612360	so let's
3612360	3612680	change
3612680	3613640	for example
3613640	3616200	the angles
3616200	3616760	it's very
3616760	3617160	useful
3617160	3618280	from
3618280	3619160	a visual
3619160	3619800	when you say
3619800	3621160	final view
3621160	3621800	value range
3621800	3622120	for the
3622120	3622680	vehicle speed
3622680	3623480	level
3623480	3623880	to the
3623880	3624360	maximum
3624360	3626360	150
3626360	3626840	right now
3626840	3628120	if you click
3628120	3628680	the meter
3628680	3629640	you will see
3629640	3630280	that it is
3630280	3630680	linked to
3630680	3631240	the can
3631240	3632120	signal
3632120	3632520	vehicle
3632520	3632840	speed
3632840	3633880	vso
3633880	3634680	sig
3634680	3635720	link
3635720	3636280	not link
3636280	3637080	but
3637080	3637720	and signal
3637720	3638520	vehicle speed
3638520	3639320	included in the
3639320	3639800	break of
3639800	3640520	mutual
3640520	3641160	method
3641160	3641800	and the
3641800	3642200	same
3642200	3642680	for the
3642680	3643160	progress
3643160	3644280	bar
3644280	3644920	so you
3644920	3645240	save
3645240	3647480	it
3647480	3649480	browse
3649480	3650040	browse
3650040	3665160	and here it is
3665160	3665800	if you run
3665800	3669160	analyzer in off the mode as you were doing
3669160	3673480	or if you run
3673480	3677240	run analyzer in off the mode as you were doing
3680600	3681160	my bad
3684600	3685480	let me add it again
3685480	3701160	this is a
3701160	3701640	x
3701640	3702440	node
3702440	3708600	part of it we just create again let's open one and create together this one
3708600	3720040	one
3720040	3724760	right here
3727080	3729480	so if you run analyzer
3729480	3741320	you will see that it was changing according to the
3743560	3745320	vehicle speed value
3745320	3750520	if you want to have a comparison for example you can add here
3750520	3759400	the graph window so you can compare when you will see for example here
3759400	3760520	vehicle speed evolving
3762600	3763720	when you see the panel
3763720	3766360	values evolving
3769000	3772440	so it's just another way of representing
3773080	3773640	let me say
3774760	3777240	can signal or system variables value
3779720	3783640	the only last feature that
3784760	3785480	you could
3786760	3788600	let's say dive deeper into it
3789160	3789560	would be
3790120	3792040	the program node and
3792040	3793240	can interactive
3793240	3794360	generator block
3794360	3794520	but
3795320	3797080	as i was mentioning you before
3798120	3799720	there is a dedicated lesson
3800280	3800520	for
3801720	3802520	that topic
3802520	3804760	so i would suggest you to go
3804760	3805000	through
3806040	3806520	that one
3807320	3807560	and
3808680	3809240	that's it
3809240	3810040	that is just
3810680	3812440	what we just had together was a
3813480	3814200	high level
3815320	3815880	lesson
3816360	3817160	we say
3817160	3819560	very basic regarding analyzer usage
3819560	3819800	so
3819800	3825160	i will be available for any verification
3825720	3826040	needed
3826600	3829400	i will be available to answer to any
3830200	3831560	all of your questions
3832680	3833000	and
3834360	3834600	i
3835720	3836120	just
3838280	3838920	nothing else
3839560	3840920	i will be available for
3841560	3842360	for anything so
3843080	3843800	enjoy your day
3844520	3845000	have a
3845000	3846360	have a good day
3846360	3868920	see you
