start	end	text
2467000	2477280	So, keeping in mind this table, okay, where we have on the left side the decimal value and on the right side the hexadecimal value,
2477280	2484280	we can split these status of DTC in two parts here, okay, in two groups.
2484280	2492280	So, there is a very easy conversion formula to achieve what we are seeing.
2492280	2511280	So, this is, the formula is this one, two times zero times the value of the bit, okay, x, plus two times one times the value of the bit one.
2511280	2515280	Sorry for the very bad writing.
2515280	2536280	Plus two times two times the value of the second bit, plus two times three, oops, two times three times the value of the bit three.
2536280	2546280	So, what we have here, two times zero is one, one, times the value of bit zero, which is one.
2546280	2562280	So, we have one times one, one, plus two times one is two, times the value of the bit one, which is one.
2562280	2575280	So, we will have two, plus two times two is four, times the value of the bit two, which is one.
2575280	2587280	So, finally, we have four, plus two times three is eight, plus the value of the bit three, which is one, and this is eight.
2587280	2595280	Eight plus four is twelve, plus two is fourteen, plus five is fifteen.
2595280	2601280	So, finally, everything turns out in being f.
2601280	2606280	Do you see here? We have the f, it's right here, okay?
2606280	2608280	Same idea for this other sign.
2608280	2614280	So, the formula is the same, two times zero, two times one, two times two, two times three.
2614280	2615280	Here, we have all zeros.
2615280	2622280	So, these factors will just elicitate because they are times zero, so they will get cancelled.
2622280	2632280	The only factor that we will have is two times three times the value of the bit, let's say three, yeah, three of the group.
2632280	2637280	This is one, two times, two times three is eight, times one is eight.
2637280	2641280	So, the final status here will be eight.
2641280	2652280	So, the final result, if you put together the two groups, is eight f.
2652280	2662280	As you can see, guys, you just need to ask the electronic control unit the status of the DTC inside the memory or the status of the specific DTC.
2662280	2670280	And only looking at this fourth bit, this eighth F, I already know a lot of information.
2670280	2674280	I know that the last test executed failed because the bit zero is one.
2674280	2677280	So, it means that I actually, I'm having problems.
2677280	2683280	Because if the last test executed always fails, it means that I actually have the problem.
2683280	2686280	This problem is present, so, in this monitoring cycle.
2686280	2691280	So, while I'm using the car, while I'm in K-On with my car, I have a problem.
2691280	2693280	So, the car must be checked.
2693280	2697280	The problem was not present just now in this monitoring cycle.
2697280	2702280	But having the bit two to one, it means that this problem was present also in the previous monitoring cycle.
2702280	2705280	So, this is not a new problem.
2705280	2710280	This is a problem that I already had in the previous monitoring cycle.
2710280	2717280	In addition, since the test failed, I always, I also have this problem inside the electronic control unit memory.
2717280	2724280	So, yeah, the ED, this DTC is saved in the error memory because I see that the bit three is to one.
2724280	2728280	So, we're asking the electronic control unit the status of DTC.
2728280	2736280	You know, I know that I must find this ED because it is saved inside the electronic control unit.
2736280	2737280	The bit six is to zero.
2737280	2742280	So, I know that in this monitoring cycle, at least one test has been done.
2742280	2751280	So, it means that at least one, the error, the test was done and failed also because the, you know, because of all the values of the previous bits.
2751280	2754280	Bit seven is to one.
2754280	2760280	It means that I should, if I enter the car, I should expect also a lump on it.
2760280	2772280	So, just looking at this 8F and knowing how to translate the different combination of bits into hexadegimal, I have all this information.
2772280	2773280	I should expect a lump.
2773280	2774280	I know that I have a problem.
2774280	2775280	The problem is stored.
2775280	2779280	The problem was present, not just now, but also in the previous monitoring cycle.
2779280	2784280	And everything, at least one test has been done in this monitoring cycle because bit six is to zero.
2784280	2794280	So, all this stuff, I know just looking at one byte, at least the fourth byte, just looking at it, I have all this information.
2794280	2800280	So, you can understand the power of this bit and this status of the DC.
2800280	2813280	Because just looking at the byte, I have a lot, a lot, a lot of information just knowing the different combination of this bit.
2824280	2829280	So, all this video is to show you all the information going on.
2829280	2833280	My first question is maybe perhaps not just staggering into any way or not.
2833280	2834280	But yes, I who are!
2834280	2836280	And give me your last announcement for the Lethal has participated again.
2836280	2837280	So, WOE believed in the report.
2837280	2839280	I would come back just by few weeks and begin to make the report with the wong.
2839280	2840280	So, I have dubious.
2840280	2841280	I think no question is, I would look as if so.
2841280	2842280	Maybe we can sleep regularly in the days of this video.
2842280	2848280	But then the way that the system will charge the car game, or this is not really normal or something that this looks like the pain will get a copy of itself.
2848280	2849280	So, if I am doing that, I would say the first thing of the wake of time at the end of the day.
2849280	2850280	Okay, the main app on our nextICK, sort of the ep парom.
2850280	2852280	.
2880280	2882280	.
2882280	2884280	.
2884280	2886280	.
2886280	2888280	.
2888280	2890280	.
2890280	2892280	.
2892280	2894280	.
2894280	2896280	.
2896280	2898280	.
2898280	2900280	.
2900280	2902280	.
2902280	2904280	.
2904280	2906280	.
2906280	2908280	.
2908280	2910280	.
2910280	2912280	.
2912280	2914280	.
2914280	2916280	.
2916280	2918280	.
2918280	2920280	.
2920280	2922280	.
2922280	2924280	.
2924280	2926280	.
2926280	2928280	.
2928280	2930280	.
2930280	2932280	.
2932280	2934280	.
2934280	2936280	.
2936280	2938280	.
2938280	2940280	.
2940280	2942280	.
2942280	2944280	.
2944280	2946280	.
2946280	2948280	.
2948280	2950280	.
2950280	2952280	.
2952280	2954280	.
2954280	2956280	.
2956280	2958280	.
2958280	2960280	.
2960280	2962280	.
2962280	2964280	.
2964280	2966280	.
2966280	2968280	.
2968280	2970280	.
2970280	2972280	.
2972280	2974280	.
2974280	2976280	.
2976280	2978280	.
2978280	2980280	.
2980280	2982280	.
2982280	2984280	.
2984280	2986280	.
2986280	2988280	.
2988280	2990280	.
2990280	2992280	.
2992280	2994280	.
2994280	2996280	.
2996280	2998280	.
2998280	3000280	.
3000280	3002280	.
3002280	3004280	.
3004280	3006280	.
3006280	3008280	.
3008280	3010280	.
3010280	3012280	.
3012280	3014280	.
3014280	3016280	.
3016280	3018280	.
3018280	3020280	.
3020280	3022280	.
3022280	3032280	.
3032280	3034280	.
3034280	3036280	.
3036280	3038280	.
3038280	3039280	.
3039280	3040280	.
3040280	3042280	.
3042280	3062700	For example, in the example of this explanation, we were referring to a powertrain module, and usually the engine control module, let's say the echo that manages the engine, does not manage directly the lamps.
3062700	3077920	So this is just a request to the echo that will actually manage the lamp. So the echo will read the request coming from this electronic control unit, and according to the kind of request that it receives, then the echo will turn on a specific lamp.
3077920	3088940	Okay, so this is the situation, and we arrived to explain why this is defined as 8f, as remember we divide this in two parts, this is 8, and this is f.
3088940	3102520	Okay, so I can write it here, 8f. Okay, this is everything that we have explained, this is how it finished, the last module, the part one of module two.
3103220	3110360	But there are some topics to be discussed yet to close this module two.
3110360	3133900	So, okay, for me it's important to understand the actual status of the DTC, so in this case, the status of the DTC is 8f, so if you recollected the information, and all the stuff explained in the module, the first part of module two, then you will realize that now, okay, we have an active fault.
3133900	3140900	Okay, we have some kind of problem, okay, we have some kind of problem right now, but this is not on the only thing that matters to me.
3140900	3157320	Another very important thing is once I have the status of a DTC that is actually active, then I'm always, I'm also interested in, you know, clearing the error memory.
3157320	3169080	So, okay, I have a problem, but then I'm always interested in resolving the problem, you know, because most of the time when you have this kind of problems, then these will reflect on a high level point of view.
3169220	3182140	I mean, you are driving your car, you have a problem on the accelerator pedal, so it will mean that, I don't know, as we said in the example, the car will slow down, then it will turn off, then probably you can turn it on,
3182140	3187660	but then you can just drive up to, I don't know, 10 kilometers per hour, just move the car out of the street.
3188120	3202820	So, if you keep having this problem, then your car will be useless, because you still have a problem on the accelerator pedal, nothing can be done, you know, in that case, if we do not, do not take actions, and, you know, everything will stay like this.
3202820	3213420	So, there is actually the voo process of going to the past status, and that's what we are going to explain today.
3215640	3228500	Another thing to remember is that, is the hypothesis that we have over here, so I changed color, I don't know, let's take purple, so that we have a check on the status of DTC, everyone under DTC.
3228500	3241600	So, of course, I'm interested, as I was saying, to move from, I don't know, we moved from 0-0, for example, status of DTC, and now we are in 8F.
3242340	3246600	Of course, I'm interested in moving back from 8F to 0-0.
3247100	3252960	Why? In this way, when I have 0-0, again, it means that, first of all, I don't have the problem anymore.
3252960	3269120	I won't have reaction recoveries anymore, because, as I said, once you have a DTC, one of the features of a DTC is not only that I have a code inside an electronic control unit that's just a piece of metal with electrical boards and stuff,
3269120	3282680	But I actually care, I'm more, I only care, actually, that the car reacts, so that I won't get, the car won't get damaged, and most of all, we don't get hurt, and no one gets, you know, very hurt.
3283180	3291400	So, I'm really interested in this stuff, but once I'm safe, I've stopped the car safely, and I'm alive, and, you know, everything is fine,
3291400	3301660	Then, I want to come back to normal, and bring my car back to this old functionality, so this is why I want to move, again, from the status 8F to the status 0-0.
3302760	3310460	So, this implies, first of all, to remember the behavior and the definition of all these bits that we have over here,
3310460	3321560	But also, here, gets into account what we were mentioning in the module 2, part 1, and that we are explaining right now.
3322580	3327900	So, the concept of monitoring cycle, or driving cycle, or warm-up cycle.
3328420	3332800	So, let's start from the bit 0, this is the easy one.
3332800	3339200	So, as we said, the bit 0 is the last, the result of the last test executed.
3339920	3347540	So, as we, you know, considering the easy hypothesis that we made, let's draw a timeline.
3347980	3353840	Yeah, I still use a purple line, that's trying to make it as straight as possible.
3354660	3361280	Okay, this is the best I can do, and the best I can do is kind of nice, actually.
3361280	3375700	Okay, then, let's make yourself more, I don't know, whatever lines, these here, here, here, here, here, here, here, and stuff like this.
3375800	3385260	Okay, that quality, let's say, was not very, okay, so at least let's give a kind of dignity to these lines.
3385260	3390260	Okay, so let's work with this, it's not perfect, but yeah, we can work something out.
3390760	3397020	So, let's say we are in this monitoring cycle, and here, in this place, we have the status atif.
3397220	3400420	Okay, so everything starts here with atif.
3400420	3408220	Then, as you remember from the last part that you watched, and if you don't remember, please watch it back.
3409260	3417600	When we say that there is a cyclical check on this DTC, it means that every 100 milliseconds, a test is done of this DTC.
3417600	3421120	And if the test passes, then bit 0 goes to 0.
3421220	3425580	If the test is failed, because there is a problem, then this bit will stay to 1.
3425980	3433860	So, in this case, when we still have atif, it means that a test has been executed, and the test fails.
3434500	3438260	But then, there will be, you know, a delta time of 100 milliseconds.
3438580	3441100	Okay, let's consider that these are 100 milliseconds.
3441100	3449180	For some reason, let's say, for some reason, the fault was, is not present anymore.
3449180	3465620	Okay, or we can also consider, let's say, more concrete example that here, you stop the car, so you arrived, you arrived to, you know, the mechanics here, that the status is atif.
3465620	3477760	So, you brought the car there with the floor problems, the lamp is on, the car can't accelerate, you just go for 3 hours, 10 kilometers per hour, just move the car out of the way and get to the first mechanics.
3477960	3479580	So, this is everything that happened.
3479720	3480400	You stop the car.
3480400	3501240	Then, of course, you turn on the car, again, and as you know, in the first 100 milliseconds, there are no tests executed, so the bit 1 will go to 0, bit 6 will go to 1, and then we have, once again, a test.
3501240	3506920	Okay, so, then, we have other 100 milliseconds.
3508280	3520580	When you bring the car here, the mechanics, you know, I don't know, just, he does his check and realizes that the status is atif and you have an actual problem on the accelerator pedal,
3520580	3531320	let's consider that in this point, the mechanics just, you know, repair, so read the error memory, realizes that you have a problem on the accelerator pedal,
3531540	3539960	and he fixes, he or she fixes the problem on the accelerator pedal, so you won't have the problem on the potential meter anymore, okay?
3539960	3555940	So, in the strange example that the mechanic will work, staying in K-On, so it means that you, suddenly, the fault, you know, reason is not present.
3556700	3564740	So, if we have here the problem, and then, hypothetically, in this moment, mechanics just solves the problem, okay?
3564760	3567460	We will move to the red, so that it is easier.
3567460	3569780	So, here, the problem is solved.
3570620	3580440	After 100 milliseconds, a new test is executed, and this time, since the mechanic repaired everything, then we don't have the problem anymore.
3581420	3583700	But what is the change here?
3583780	3587840	Considering that we are still in this monitoring cycle, okay?
3587860	3590780	We are talking about the left side here, okay?
3590800	3596800	We are still in this monitoring cycle, okay?
3596800	3603680	So, yeah, this is not the best, you know, writing ever, but, yeah, that should be effective anyway.
3604000	3607260	So, on the left, we are still in this monitoring cycle.
3608500	3612340	After 100 milliseconds, this is 100 milliseconds, the error is not present anymore.
3612340	3618360	So, here, the only change that we have is that the last test executed passed.
3618800	3622040	So, the change is actually here, okay?
3622500	3624480	So, let's give some numbers here.
3624560	3626040	We use the Roman numbers.
3626040	3639120	This is the first, this is the second, this is the third, this is the fourth, fifth, sixth, and whatever.
3639280	3644700	If we need something, then we will use the other part of the sheet.
3645260	3647220	But, anyway, we are here in the first one.
3647220	3652500	So, the only change that I can see here is on the bit zero.
3652680	3656720	So, the bit zero changed in the first monitoring cycle, this one.
3657260	3659120	So, what will be the actual status?
3659300	3665480	We will have zero here, and then one, one, one, zero, zero, zero, one.
3665540	3666580	So, it's everything the same.
3667200	3672520	Since it's everything the same, here, we only have eight E, okay?
3673120	3673720	Why?
3673860	3677160	Because this will be one, one, one, and zero.
3677620	3682560	So, two times three times one is eight, plus four, plus two.
3683000	3688880	This is going to be 14, 14 easy, and then we have eight E, okay?
3689660	3695460	Of course, if you don't remember anything of this, if you don't really know what I'm talking about,
3695460	3700880	just please watch again, module two, and eventually also module one.
3700880	3703780	If it's not clear at all, okay?
3703920	3709740	But, just focus on the first part of module two, and this, what I'm talking about, will be very, very clear.
3710560	3715780	So, actually, here, the status at the first one, the recycle, is going to be eight E, okay?
3716420	3721340	Okay, I can even type it here, maybe, see if you're eight E.
3723100	3725220	Okay, then what happens?
3725220	3731860	The status will be always eight E here, because we, I don't know, now, 10, 100, 100, 100.
3732180	3734080	So, let's see, we have other tests.
3734640	3739320	The status will be always eight E here, because the last test executed now is passing.
3739520	3741580	So, the bit zero stays to zero.
3741580	3752460	But, since we are still in this monitoring cycle, the bit one stays to one, because we have had at least one failure, which was this one, in this monitoring cycle.
3752720	3758860	This means that bit one stays to one, bit two stays to one, bit three stays to one, and stuff like this, okay?
3759120	3760200	Then, great, perfect.
3760200	3766960	Then, we turn off the car, and turn on the car again.
3767840	3771840	So, let's consider that we moved in the second monitoring cycle.
3772760	3779980	Of course, there will be the usual 100 milliseconds, where we don't know if the error is present or not.
3780140	3788880	So, the bit six will go to one, because, you know, we are about to wait, and bit one will go to zero,
3788880	3791340	because we don't know if an error is present or not.
3792360	3799140	So, in the meanwhile, here, we will have CC as a status, okay?
3799620	3805160	Because, the bit six will go to one, bit two, sorry, bit one will go to zero.
3805520	3814240	So, we will have 1100, 1100, that is CC, because it's 12, 12 CC, okay?
3814240	3819700	Again, if you don't know what I'm talking about, just watch again the first part of module two,
3819780	3821120	and everything should be clear.
3821540	3829540	If not, just send me an email, or to automotive training, automotive.training, at sign, kinecon.it.
3830680	3837180	Anyway, so, this is, before we have the first test, so, in this first 100 milliseconds,
3837180	3841340	we will have the status is CC, but then we will have the first test.
3841520	3848540	Since we don't have the error anymore, since we don't have the error anymore,
3849040	3858180	then we will have that bit zero stays to zero, because the last test executed, this one, passed.
3859220	3860980	So, bit zero stays to zero.
3860980	3865640	But, in this monitoring cycle, we don't have any fault.
3865980	3870500	So, it means that, in this case, also the bit one goes to zero,
3870640	3875060	and this change happens in the second monitoring cycle, okay?
3875500	3881420	So, considering that we still have other checks that pass, you know, always in green,
3882240	3888700	the status of this second monitoring cycle will be 8C, okay?
3888700	3894060	Because we have zero, zero, one, one, zero, zero, zero, zero, one, okay?
3896280	3899420	We will have a separate discussion about bit seven,
3899880	3903380	and the norm and the slides will really help you about this,
3903440	3909800	because there are different, let's say, management of the lamp,
3909940	3914700	according to what kind of lamp management that DTC requires.
3914700	3919060	So, these, the slides will really help you clarify this.
3920040	3922280	But, anyway, so, we have this situation.
3923140	3924760	The bit two will stick to one,
3924980	3928640	because in the previous monitoring cycle, we still had a fault.
3928920	3931180	You see, here, this 8F is still present.
3931180	3936960	So, since the bit two says that the bit two goes to one
3936960	3940520	if an error is present in this monitoring cycle
3940520	3942680	or in the previous monitoring cycle,
3942820	3945780	considering that in both of them, we have had at least one test.
3946200	3949360	We have had at least one test in this monitoring cycle
3949360	3950800	and also in the previous one,
3951160	3953960	and in the previous one, one of the tests failed,
3953960	3956660	so, the bit two stays to one, okay?
3956900	3962240	So, the status that we have in the second monitoring cycle is HC, okay?
3964020	3964540	Great.
3964980	3966520	But, here, what happens here?
3966600	3971580	We have a monitoring cycle with no fault, okay?
3973040	3973560	Great.
3975040	3975840	Let's move on.
3976080	3979060	We will have a separate discussion also about the bit three, okay?
3979060	3981360	So, for now, let's focus on the first ones.
3983380	3984780	We don't need this anymore.
3984900	3986900	It was just an example, okay?
3987340	3988400	And this we don't need.
3988660	3989340	Okay, nice.
3993300	3996040	Third monitoring cycle, usual stop.
3996040	4001300	So, here, once again, we have 100 milliseconds,
4001560	4005420	where we don't know if there is an error or not in this monitoring cycle.
4005420	4010140	So, the status will be, once again, CC, okay?
4011580	4014560	It will be CC, but then what happens?
4014840	4019480	When we have the test here in this part,
4020180	4023260	then, here, we will have the second monitoring cycle
4023260	4025620	where no fault has been recorded
4025620	4029440	because we have had at least one test executed,
4029700	4032080	and this test executed passed
4032080	4036060	because we don't have the fault reason anymore.
4036860	4037840	So, in this case,
4038040	4043200	we will have that the bit two goes to zero as well
4043200	4045780	because we have this monitoring cycle
4045780	4050020	or the previous monitoring cycle
4050020	4051640	with no errors.
4052620	4056100	It means that the bit two can go to zero as well,
4056100	4061620	and this change happens in the third monitoring cycle, okay?
4062480	4064400	So, what we have here,
4064580	4065820	here, we have the situation
4065820	4072620	where the new status is going to be 8, 8, okay?
4073840	4075080	It's going to be 8, 8
4075080	4079520	because we have 0, 0, 0, 1, 0, 0, 0, 1, okay?
4080300	4080780	Great.
4081580	4083380	The situation stays the same.
4083500	4088900	Here, we have 8, 8, 8, 8, 8, 8, 8, 8, 8,
4088900	4091380	and we get here that we are still 8, 8.
4092500	4095180	Once again, we have a fourth monitoring cycle
4095180	4098560	where we don't know if the test is present or not.
4098700	4103860	So, we will have a status of C8
4103860	4106900	because the bit six goes to one
4106900	4109260	and everything is 1, 0, 0, 0.
4109800	4112620	And then, once we have this test that passes,
4112740	4113500	because once again,
4113640	4118520	here, we don't have the fault reason anymore,
4119600	4120620	this will become...
4123100	4127300	And, okay, here, it depends on the fault management,
4128200	4129780	lump fault management, okay?
4130100	4132340	But now, we can consider that
4132340	4136340	since we have three monitoring cycles
4136340	4138560	without an error present,
4139020	4141100	then also the lump will turn off.
4141400	4142800	You will see that there is a
4142800	4144100	mill-on-1 management,
4144760	4147100	mill-on-2 management,
4147340	4148940	mill-on-3 management,
4149300	4150700	mill-off management.
4151040	4155120	So, we have different kinds of management for lumps.
4155620	4156480	Mill-off, of course,
4156540	4158120	it means there is no need for a lump.
4158720	4159900	Mill-on-1, it means that
4159900	4162080	the lump will turn on immediately,
4162080	4165140	and turn on immediately.
4165440	4166060	Mill-on-2,
4166700	4169080	it means that the lump will turn on
4169080	4170720	after two cycles with the error.
4170820	4171540	And mill-on-3,
4171660	4173400	it means that the lump will turn on
4173400	4175500	after three cycles when we have the fault.
4175960	4178080	But then, for the...
4178080	4178920	There should be...
4178920	4180120	There is a different management
4180120	4181940	to turning off the lump.
4182520	4183860	And the turning off of lamps
4183860	4187880	usually happens after three monitoring cycles
4187880	4189640	without a fault.
4189640	4190160	Of course,
4190720	4192940	there could be some derogation to the norm.
4193060	4193980	So, that's why I'm saying
4193980	4195800	it can happen like this.
4196520	4198400	But for this kind of behavior,
4198560	4199460	refer to the norms.
4199600	4200120	And, of course,
4200200	4201940	refer to requirements of the project
4201940	4202840	you're working on.
4202980	4204700	Because there might be some derogation
4204700	4205280	to the norm,
4205800	4206060	UDS,
4206060	4207560	or simply,
4207980	4208620	you know,
4208820	4209860	just read the norm
4209860	4210720	and find out
4210720	4212140	which is the exact behavior.
4213320	4214220	But here,
4214380	4215200	we consider that
4215200	4216520	after three cycles
4216520	4218260	without an error present,
4218420	4220120	then the lump will turn off.
4220360	4221760	So, the final status here
4221760	4223580	will be 0, 8.
4224020	4224340	Okay.
4225620	4226220	Okay.
4226400	4226780	Nice.
4226780	4230320	So, we have clarified everything
4230320	4233380	that led us to arrive
4233380	4234560	to this status.
4234900	4235620	0, 8.
4236140	4238080	0, 8 means that we all...
4238080	4239360	So, this is the change
4239360	4241000	that happens here
4241000	4243440	in the fourth monitoring cycle.
4245020	4246400	So, we are arriving
4246400	4248700	to the final status of 0, 8.
4249080	4250940	How can I manage these three?
4251160	4252100	This is, let's say,
4252100	4252820	the tricky one.
4252820	4255420	First of all,
4255580	4256800	here we have to do
4256800	4257760	a distinction
4257760	4259660	between two kinds of...
4259660	4259760	Okay.
4259860	4260380	Now, probably,
4260500	4261580	I will need more space.
4261700	4261860	Okay.
4261900	4263520	So, I hope this is still clear.
4264260	4265900	So, here we have
4265900	4267360	to make a distinction
4267360	4268780	between two kinds...
4268780	4269640	Let's make it bigger.
4271220	4272920	Two big kinds
4272920	4274340	of electronic control units.
4274640	4275000	Okay.
4275500	4275980	So,
4277280	4278960	I will write that here.
4278960	4285540	Let's start from
4285540	4287980	the non-power-train
4287980	4291620	power-train echo
4291620	4294160	and then we have
4294160	4298500	the power-train echo.
4300380	4300620	So,
4300940	4302380	why should I distinguish
4302380	4303220	between the two?
4304080	4304460	So,
4305460	4307420	for non-power-train
4307420	4308940	electronic control unit,
4308940	4311060	the management
4311060	4312860	of the Bith3
4312860	4313780	is just,
4314460	4314700	you know,
4314900	4316360	it's enough
4316360	4317200	for the management
4317200	4318080	of Bith3
4318080	4319260	to remember
4319260	4320820	this definition.
4321060	4321180	Okay.
4321340	4322240	Definition of the
4322240	4323100	monitoring cycle.
4324280	4324520	So,
4324620	4325380	as you remember,
4325640	4326940	and you can read this
4326940	4327780	from the slides
4327780	4328800	or from the norm,
4329220	4331700	once an error code
4331700	4332200	is saved
4332200	4333040	inside the electronic
4333040	4333780	control unit,
4334300	4334960	we have
4334960	4336000	that the error code
4336000	4336620	is stored
4336620	4337160	inside the
4337160	4338420	EEPROM
4338420	4339140	of the EECU
4339140	4340980	for 40,
4341480	4342280	for now we say,
4342400	4343000	cycles.
4343480	4343620	Okay.
4344240	4344500	So,
4344640	4345840	for the non-power-train
4345840	4347200	electronic control unit,
4347480	4348540	it might be
4348540	4351580	40 monitoring cycles.
4352160	4352360	Okay.
4352700	4353540	This is a
4353540	4354180	calibratable
4354180	4355920	value,
4356260	4357120	so the norm
4357120	4357960	suggests
4357960	4358840	it to be
4358840	4359440	40,
4359560	4360300	but it's not
4360300	4360860	mandatory.
4360860	4361840	you can
4361840	4363020	set it
4363020	4363260	as
4363260	4364240	60,
4364480	4364760	you can
4364760	4365180	set it
4365180	4365380	as
4365380	4365920	20,
4365920	4366520	you can
4366520	4366980	set it
4366980	4367380	as
4367380	4369060	800,
4369380	4369580	you know,
4369920	4370220	it's a
4370220	4371240	calibratable value,
4371380	4371660	but
4371660	4372680	it's a
4372680	4374240	common use
4374240	4374620	of this
4374620	4376040	value
4376040	4376560	is
4376560	4377320	40.
4377660	4377820	Okay.
4378720	4379060	So,
4379200	4379840	let's say,
4379920	4380760	for non-power-training
4380760	4382180	electronic control unit,
4382640	4383160	we have,
4383500	4384000	we need
4384000	4385020	40
4385020	4386640	monitoring cycles
4386640	4388020	without
4388020	4388800	errors
4388800	4390700	to delete
4390700	4391540	this DTC
4391540	4392280	from the error
4392280	4392720	memory.
4393060	4393340	Okay.
4394280	4394500	So,
4394560	4395080	this means
4395080	4395620	that
4395620	4397700	can we
4397700	4398220	count
4398220	4398800	this
4398800	4399980	monitoring
4399980	4400540	cycle?
4401000	4401820	This monitoring
4401820	4402720	cycle cannot
4402720	4403740	be counted
4403740	4404360	because there
4404360	4404880	is an error.
4405260	4405580	Okay.
4406300	4406680	Can we
4406680	4407240	count this?
4407700	4408160	Yes.
4408340	4409560	I'll switch
4409560	4409960	color.
4410380	4410760	We can
4410760	4411360	count this
4411360	4411660	monitoring
4411660	4412060	cycle
4412060	4412580	because there
4412580	4412900	is no
4412900	4413180	error.
4413180	4414120	we can
4414120	4414860	count this.
4415660	4416020	It's okay.
4416200	4416400	So,
4416620	4417040	here is
4417040	4417560	40.
4418600	4419400	Here is
4419400	4419880	39.
4421100	4421900	Here is
4421900	4422580	38.
4423320	4424120	Here is
4424120	4424980	37.
4426020	4426660	36.
4427620	4428260	35.
4428560	4429280	And so on.
4430020	4430320	So,
4430520	4431260	consider that
4431260	4431980	this monitoring
4431980	4433180	cycle is,
4433380	4433620	you know,
4433680	4434280	every time you
4434280	4434820	use the car.
4434920	4435040	Okay.
4435040	4435760	You turn on
4435760	4436280	the car,
4436840	4437200	for example,
4437480	4437960	or in
4437960	4439080	this case,
4439180	4439800	considering that
4439800	4440240	we are just
4440240	4440640	using the
4440640	4441380	monitoring cycle,
4441480	4442080	every time you
4442080	4442420	perform
4443180	4444240	you are
4444240	4445340	actually doing
4445340	4445800	a monitoring
4445800	4446340	cycle.
4446940	4447420	So,
4447760	4448420	every time you
4448420	4448940	turn on the
4448940	4449620	car and then
4449620	4450220	you turn off
4450220	4450620	the car,
4451280	4451980	considering that
4451980	4452720	this is on
4452720	4453880	and this is
4453880	4454660	off every
4454660	4455120	time.
4455120	4455400	So,
4455540	4455780	on,
4455860	4456160	off,
4456220	4456420	on,
4456420	4456680	off,
4456720	4457120	on,
4457120	4457640	off,
4457700	4458040	on,
4458040	4458520	off,
4458600	4458840	on,
4458840	4459500	off,
4459500	4459940	on,
4460100	4460500	off,
4460500	4460980	on,
4460980	4461500	off,
4461500	4462120	and stuff like
4462120	4462360	this.
4462920	4463540	Then it means
4463540	4464100	that every time
4464100	4464580	you use your
4464580	4464860	car,
4465020	4466020	and there is
4466020	4466440	no error,
4466800	4467360	then it's
4467360	4468400	counted as a
4468400	4469220	monitoring cycle
4469220	4470340	without fault,
4470460	4470760	so the
4470760	4471620	counter decreases.
4471620	4474180	It means that
4474180	4475600	from this point
4475600	4476220	on,
4476660	4478380	for other 37
4478380	4480200	times you will
4480200	4481320	perform monitoring
4481320	4481940	cycles,
4482160	4483680	you will still
4483680	4484960	have inside the
4484960	4485840	error memory
4485840	4487220	this DTC that
4487220	4488180	we wrote here.
4488680	4488720	So,
4488780	4490120	DTC is 01,
4490240	4490900	22,
4491620	4492160	92,
4492520	4493320	08.
4493560	4494820	You will have
4494820	4496000	this status for,
4496660	4497360	in general,
4497460	4498540	for 40 monitoring
4498540	4499060	cycles,
4499060	4500060	but from this
4500060	4500880	point on it's
4500880	4501380	going to be for
4501380	4502720	37 monitoring
4502720	4503860	cycles on.
4504280	4504500	So,
4504620	4505280	if this line
4505280	4505920	continues,
4506440	4507240	once we arrive
4507240	4507880	to the end,
4508300	4509660	so I put a
4509660	4511260	checkered flag
4511260	4512140	here to say
4512140	4513200	that we arrived
4513200	4513820	to the last
4513820	4514640	monitoring cycle,
4515080	4515920	then here the
4515920	4516640	status will be,
4516740	4517360	this is the,
4517920	4518520	let's say we
4518520	4519760	arrive to 1,
4519900	4520420	this is 1,
4521240	4521680	and then the
4521680	4522380	next one is
4522380	4523020	going to be
4523020	4523560	0,
4523740	4524200	0,
4524340	4525020	final status
4525020	4525640	use of the
4525640	4526120	DTC.
4531820	4532880	In this case,
4532980	4533560	for non-power
4533560	4534300	training electronic
4534300	4535060	control unit,
4535180	4535700	we are saying
4535700	4536600	it's enough to
4536600	4537260	use monitoring
4537260	4537840	cycles,
4537980	4538320	so K-ON,
4538420	4538680	K-OFF,
4538760	4539760	but you can
4539760	4540400	understand,
4540720	4541220	eventually,
4541680	4542460	the risk
4542460	4543460	behind this
4543460	4543980	strategy.
4544840	4545600	If I know
4545600	4546020	about this
4546020	4546440	strategy,
4546580	4546980	that I have
4546980	4547760	a very serious
4547760	4548600	problem on my
4548600	4548840	car,
4549020	4549980	it will just
4549980	4551100	need,
4551200	4551800	we will just
4551800	4553560	need to do
4553560	4554420	40 times
4554420	4554820	K-ON,
4554820	4555160	K-OFF,
4555260	4555520	K-ON,
4555560	4555800	K-OFF,
4555900	4556120	K-ON,
4556120	4556380	K-OFF,
4556480	4556780	K-OFF,
4556780	4557080	K-OFF,
4557080	4557500	K-OFF,
4557860	4558420	and then the
4558420	4558840	error will
4558840	4559320	disappear.
4560140	4561340	But if I have
4561340	4562760	a small issue,
4563000	4563200	like,
4563280	4563780	I don't know,
4564320	4565260	a problem on
4565260	4566160	an amplifier,
4566540	4567800	or simply one
4567800	4568400	of the lead
4568400	4569400	inside my car
4569400	4570360	is not turning
4570360	4570680	on,
