start	end	text
3073880	3083720	connection to the real world. Never, hopefully I will never hear from you, okay, I said the variable, I
3084280	3093880	made sure that the variable went to one and that's it. The variable in itself is nothing. If I have a DTC inside
3093880	3103160	an electronic control unit, for me, it's just an information inside a useless piece of metal. Okay, so here,
3103160	3111000	the bull chain has to work. So I don't care only about the software working properly inside the electronic
3111000	3116600	control unit because these that will not be enough in case I will have actual problems on the car.
3117400	3123880	Okay, so if you look over the internet, there are a lot, a lot, a lot of this kind of information. Okay, I don't want
3123880	3130360	to go into details of Toyota, the unwanted acceleration case and stuff like this. But if you type over
3130360	3136440	internet unwanted acceleration Toyota, you will see there is a very long
3136440	3147800	lawsuit against Toyota. Toyota had to pay billions of dollars to all the victims or the families. The
3147800	3155800	cars had to be retired and stuff like this. This is why this chain didn't work properly. Okay, so this
3155800	3163400	is not only a chain we discuss, okay, yeah, something you have to know to start working and earn money. No,
3163400	3173960	this is something related to safety first. Okay, nice. So once I threaten you with this dark
3175160	3181640	information, let's move on to the first step. Because, okay, so we are here, we are on the highway,
3181640	3188360	we are driving and then something wrong happened. The echo here realizes that there is something wrong.
3188360	3196920	So the first reaction again is, okay, there is a DTC diagnostic trouble code saved inside the electronic
3196920	3203960	control limit. But then what I expect is if I'm running at 100 kilometers per hour, then I expect
3203960	3212360	that the speed of my car slowly decreases until, I don't know, zero and then the car will turn off.
3212360	3221880	Okay, this happens because I have a DTC and once I have a DTC, a recovery kicks in. Okay, so the recovery
3221880	3227480	will be, in this case, okay, please ignore the information that comes from the accelerator pedal
3228200	3233800	because there's something wrong. So just ignore everything that comes from the accelerator pedal
3233800	3241800	is useless. Just ignore it. The car, you can brake, of course, the car can even by itself slowly reduce
3241800	3248760	the speed so that you do not get stuck all of a sudden in the highway. But you can cross the different
3250760	3258920	lines and stop the car safely. And eventually, one of the recovery can be also that you can turn on the car,
3258920	3266840	but the maximum speed will be 5 kilometers per hour or 10 kilometers per hour so that you can
3266840	3274120	move the car out of the way and bring the car somewhere safe. Okay, I know that the picture here
3274120	3279640	is not really clear, but if you followed me step by step, probably this should be very clear on how
3280600	3290120	close is to what can happen in a real case scenario. So now, okay, let's go back to the example. We were
3290120	3300040	driving, we had a problem, the echo realized there is a failure, it saves the DTC. First, the recovery is
3300040	3311080	enabled. So the car stops. Okay. Every time I do this example, let's say you are driving because you
3311080	3320120	need to go to a disco to dance or simply you're going to take, I don't know, your girlfriend, your
3320120	3326520	boyfriend, your friends, your families, whatever. So first important thing, okay, you saved your life.
3326520	3335160	Okay. Thanks. The car saved your life or bad. The team that tested this chain of things that must
3335160	3339560	happen inside an electronic control unit saved your life because they did the proper job.
3340200	3346520	Everything worked. So the echo realized it was a failure. DTC was saved. A recovery action was
3346520	3355160	activated. So the car, you know, after there was a problem, the recovery were enabled and the car safely
3355160	3363880	stopped. And your life is safe. Great. Then of course, I don't want to spend my life
3363880	3371960	on the side of the highway. I want to move from there. And so one of the things could be that the
3371960	3380200	recovery actions that are enabled are enables you to turn on the car and move the car to a maximum speed,
3380200	3385800	for example, five, five kilometers per hour, 10 kilometers per hour, or I don't know, 50 kilometers
3385800	3391320	per hour, whatever. So something that enables you to move from there and going somewhere, somewhere safe.
3392200	3399000	Or even consider, let's consider the example that the car is stuck. So once you safety stop, the car is
3399000	3413800	stuck, then someone will come pick you with a van. So they will just pull the car to the mechanical shop.
3413800	3416760	Okay. To the mechanics. Okay. Great.
3419560	3425960	What we want after we're safe is that our car will start working again. Okay.
3425960	3436920	So most of the time, uh, you know, when a project is already, uh, very advanced, so, uh, everything
3436920	3443800	already works and a car, let's say not the car that has been just released, but the car that is on the
3443800	3451160	market after two years, let's say, we are pretty confident that the software and everything works.
3451160	3456760	So most of the, the first check that the mechanic does is, okay, let's see what are the electron,
3456760	3463560	the error codes that we have inside the electronic control unit. So there will be a specific diagnostic,
3464360	3471560	uh, service that is a can message basically that is sent to the electronic control unit asking,
3471560	3477240	can you give me the list of diagnostic trouble code that you have? The electronic control unit,
3477240	3485240	most of the time will reply. Yes. I will give you the list of diagnostic trouble code. The echo will say,
3485240	3492840	I have a, uh, problem about the accelerator pedal. And the intervention of the mechanic will be,
3492840	3499080	okay, I will replace the accelerator pedal with the potentiometers related to it. Okay. This is one,
3499080	3509400	uh, path that we can follow to fix the problem, but let's consider this happened while we are developing
3509400	3518440	the car. So I, I don't need just to understand what was the problem, but to avoid that this problem will
3518440	3527800	happen again, I need further additional information to understand what was happening at the moment that the
3527800	3538040	error happened. So here I had a fourth step, uh, which I will call, let's say, uh, snapshot.
3540680	3548520	There are, there is also another way to call them, which is freeze freeze frame.
3548520	3559800	This is, uh, guys, this is basically a list of information of general information of the car that can
3559800	3566840	help, uh, people that is going to analyze this problem. What was doing the car when the problem
3566840	3573240	happened? So you will have other information about the level of the fuel or the level of the state of
3573240	3582280	charge in case we're talking about hybrid or electric vehicle. Um, uh, I don't know that the slope of the
3582280	3590600	road, the speed, the time since the engine was on the time, since the electronic control unit was on,
3590600	3598920	how many K on K off were done, uh, how many kilometers the car had, uh, driven that far so far. Uh,
3598920	3606600	uh, you know, there can be a lot, a lot of information, all the, for me, I don't know,
3606600	3613000	the status of the doors, the status of the seat belts, uh, you know, whatever, there can be whatever
3613000	3620120	information that can be helpful to understand what was going on when the error happened. This is done
3620120	3631320	because this is helpful to, um, these are all useful information for people that will, um, let's say,
3633320	3638120	work on this problem to understand why this problem on the accelerator pedal happened.
3638840	3644360	So, guys, let's repeat the chain. We have all the hardware that we need, so the potential meters,
3644360	3650440	the echo, the software inside the echo, and blah, blah, blah. Then something wrong happens and this
3650440	3655880	is done through the acquisition, processing, and comparison of signals using the software logic
3655880	3662040	inside. Then the echo detects there is a failure. This failure leads to the saving of the, of a
3662040	3668840	diagnostic trouble code, which I will, uh, I'll remind these are three bytes inside an electronic control
3668840	3677640	unit. Once the DTC is saved, then a recovery action is enabled, uh, using as priority the safety of the
3677640	3684120	passengers and drivers first, then the safety of the system, then the emissions, then the performance,
3684120	3690760	and other small stuff. Finally, every time we have a diagnostic trouble code, then a list of information
3690760	3698440	is saved so that we can understand what was, what was going on when the error happened. Okay.
3698840	3707640	So, this is everything related to saving the error code, uh, acting for the safety, saving the data,
3707640	3715720	and stuff like this. Of course, we will have also information that will, um, let us understand how to,
3717080	3725800	let's say, heal this situation. So, to remove the DTC, to remove the recovery action, and to let the car
3725800	3737240	work, uh, properly, uh, again. Okay. Let's go back to the, uh, presentation, but I need to drink a bit.
3744200	3744600	Okay.
3747640	3753800	So, uh, keep in mind one very important thing.
3756200	3764600	When we are referring to, um, a problem that we have on a car and the app OS to acquire signal,
3764600	3770440	process signal, and compare signals, this is everything that happens inside the electronic
3770440	3777000	control unit. Okay. So, everything we have mentioned about the example happens inside the electronic
3777000	3782680	control unit. So, the electronic control unit acquires signals, processes them, compares them,
3782680	3790440	uh, then, uh, saves the DTC. If there is a failure, uh, uh, actuate the recovery action,
3790440	3795000	uh, saves is an option. All the things that we have said before. Okay. Nice.
3795000	3805240	Once you bring your car to, uh, the mechanics or you are working as a validation team, you need to
3806120	3814280	check the diagnosis of, uh, an electronic control unit. We actually have to connect to the car and talk to
3814280	3823640	the car to retrieve all this information. So, we do it through a diagnostic instrument using then a
3823640	3828920	specific communication protocol that enables us to communicate with the electronic control unit.
3828920	3839240	The way to communicate with the electronic control unit is done through a list of CAN messages.
3840200	3849560	These are diagnostic messages and the, the, the syntax needed to write messages and to understand
3849560	3861720	the, the, the reply of the, of the electronic control unit is described in the ISO 14229. So, the ISO 14229
3861720	3870120	basically is a diagnostic norms that explains what is a diagnosis, RTI, uh, IO, routine, and blah, blah, blah.
3870760	3879400	But then once it gives you the general idea, then the UDS is a list of instructions
3881400	3889160	that are used to, uh, for, in this case, ask the electronic control units, uh, can you give me the
3889160	3897400	list of error code that you have in your memory? Okay. And the way to do it is using this specific, uh,
3897400	3905480	diagnostic service, which is a CAN message. Okay. So, in the norm, you will read a lot of diagnostic
3905480	3913720	services like, uh, diagnostic service 19, diagnostic service 22, diagnostic service 11, diagnostic service
3913720	3920680	14, diagnostic service 2E, diagnostic service 2F, diagnostic service 31, and there are a lot,
3920680	3927160	lot, lot of them. I've just listed the main one. Okay. What are they? They are simply
3927640	3936680	CAN messages and every CAN message described in this, uh, norm gives you the chance to communicate in a
3936680	3942920	way to the electronic control unit and ask the electronic control unit for or specific information
3942920	3950840	or specific actions. I already tell you that the main, uh, uh, service, so diagnostic message that we are
3950840	3958520	going to use for the diagnosis is the service 19. So, whenever you will have the norm, please, first of
3958520	3961640	all, read the chapter related to the service 19.
3964440	3971800	So, as I was saying, everything that is related to the diagnosis happens inside the electronic control unit,
3971800	3976840	but in case we want to communicate with the electronic control unit, we will need to
3976840	3985480	communicate with the car. So, uh, in order to communicate with the car, uh, first of all,
3985480	3995960	you need to, so the ECU that I was mentioning before are connected to a specific port that is in all
3995960	4004120	our cars, usually is on the bottom left side of the steering wheel. Okay, uh, probably I can show you
4004120	4020680	here as well, uh, OBD port cars. Let's see image. Yeah, you see here, bottom left side of the, uh, steering wheel.
4020680	4027880	Here you have the OBD port. This is a standard connector. This is used all over Europe, I guess,
4027880	4039560	and, uh, this is the only, uh, way to the external world of a car. This is the way we can talk to the car.
4039560	4051160	Okay, talk means sending to the electronic control unit specific, uh, messages and, uh, using the
4051160	4059240	rules that are listed inside the ISO 14229, so the UDS norm, and understanding the reply of the electronic
4059240	4069560	control unit using, once again, the, the set of rules explained in the ISO 14229. Okay, once again,
4069560	4075160	I'm showing you the physical side of everything so that you can understand that here we are talking
4075160	4080840	about something concrete. Nothing is abstract, it's not just a matter of bits,
4080840	4085640	it's not only a matter of bytes, it's not only a matter of variables. Okay, we are talking about
4085640	4096200	here concrete stuff. Okay, so, uh, the, the electronic control unit will arrive to this port that I was
4096200	4103000	showing you, the OBD port, then we will have some wires connected to a CAN case, which I believe,
4103000	4110760	I believe you have already seen in the lesson of, uh, CAN-LIN networks or a canalizer in G,
4110760	4119080	Kanoe, anyway, past lessons, you will have already seen, uh, this, and then through a USB cable,
4119080	4124920	then we will, you connect to your computer. In your computer, you will have a software,
4124920	4133640	but basically with this software, you will just write the, uh, canned messages following the instructions
4133640	4142760	explained in the norm ISO 14229 UDS, and then everything that, uh, so we send a message here,
4142760	4147880	because in the GAN case, from the GAN case, it goes to the OBD port, and from the OBD port goes
4147880	4154360	to the electronic control unit. The EC will reply, the reply will go back through the bull chain,
4154360	4161640	and will arrive back to us, and using the set of rules and the information provided by the ISO 14229 UDS,
4161640	4174600	we are able to understand, uh, the meaning of this reply. Okay, uh, great, so here, diagnostic performance,
4174600	4182040	you see a lot of, uh, a lot of other stuff that diagnostic does, so managing a physical transmission,
4182040	4188520	we have said that, recognizing emergencies, and we mentioned it, uh, implementing a full-time management
4188520	4195720	procedure, which means, okay, there is a failure, I save a DTC, then I should activate recovery action,
4195720	4202520	I should save a snapshot, uh, these are all the criteria, once they are met, I can also delete
4202520	4208280	the error code, because I'm sure everything is okay, so fault management procedure in general.
4209160	4214920	The engineering parameters, guys, are all the information included in the snapshot, or freeze frame,
4214920	4221320	okay, not less, not more, manage, oh, here, something that I forgot to mention, of course,
4221320	4228920	some errors are so important that the driver must be warned, and this is when you have some warning lamps
4228920	4235080	that you see on the cluster on the screen in your car, okay, so you have a red lamp, or I don't know,
4235080	4240680	an orange lamp, or whatever, just telling you, okay, look, there's something wrong in the system,
4240680	4244520	eventually, go to the service, and whatever, okay,
4257880	4265880	okay, so to finish this first section of this lesson, let's go through some few other slides,
4265880	4274040	um, it's very important that you keep in mind what we have already, uh, said before, okay,
4274040	4281000	related to the acquisition, comparing, processing, comparison, uh, saving of the, recognizing the
4281000	4288520	failure, uh, saving DTC, recovery action, and stuff like this, here we focus slightly on the
4288520	4294040	recognition of the failures and agencies, okay, so here we are in the phase where the electronic control
4294040	4305000	unit must acquire, um, signals, uh, process them, compare them, and through, uh, the software logic
4305000	4312280	that the electronic control unit has inside, understanding if there is a failure, okay, so,
4313080	4319560	uh, I will go through these slides, of course, you will read them, and you will understand them better,
4319560	4328440	uh, so you can read also them by yourself, I will just add a couple of things, so, because most of this
4328440	4336600	stuff are, have been already mentioned in the past, uh, the previous part of the lesson, okay, so we
4336600	4342120	already know that the error information must be, must be stored in the non-volatile memory, okay, so we
4342120	4351640	already know that these are the DTCs, um, um, in addition, these errors must be saved, not just in
4351640	4358840	the RAM memory, but also in the ROM memory, because, okay, the example that we did before about the
4358840	4364840	accelerator pedal, okay, everything, let's say, is smooth, so we do not turn off the car, basically,
4364840	4370600	every, the car does everything by itself, then once we are safely stopped, we turn off, we turn off the
4370600	4379240	car, but let's consider the example, we do an accident, so, uh, let's, once we, okay, let's hope
4379240	4385880	nothing happens in this accident, but once, uh, we have to take the car, and understand what happened,
4385880	4392520	and what was going on, then for us, it's important to know if, before the accident, there were some kind
4392520	4397560	of problems in the car, or some kind of problem happened right before the accident, that maybe caused
4397560	4404440	the accident, so it's extremely important that the information are not saved only in the RAM, but
4404440	4414600	the electronic control unit has some features that, uh, let the, um, information be saved, also in the
4414600	4422280	ROM memory, also in case of accidents. Uh, here is another information, before we mentioned,
4422280	4427960	generically, that, uh, the electronic control unit has to provide a cyclic check, we didn't mention
4427960	4434040	the specific vehicle condition, which this check has to be done, but basically, this check is done
4434040	4442360	always at key-on, cranking phase, engine running, uh, vehicle running, and power latch. I'm not sure
4442360	4451800	someone has already explained what power latch is, but basically, uh, when you turn off the car, basically,
4451800	4459000	you can, uh, um, experience yourself that sometimes you keep listening, the fun going, or it looks like
4459000	4465240	something is going on in the car, even though you turned off the car. So, basically, then, whenever
4465240	4472680	you turn off the car, there are some procedures that many echos has to do, for example, saving some data,
4472680	4481400	or, for example, if the, if the engine is too hot, then it must be, uh, cooled down. So, in all these cases,
4481400	4490440	then, some actions are needed even though you turned the car off. Uh, so, even with the, the, the,
4490440	4497000	the, the K off, the, the engine turned off, the power supply is still on, so the energy will be taken
4497000	4507240	from the 12 volt battery, and, um, all the time from the power of turn K off the car, the, the, the,
4507240	4515640	the engine, and performing the K off, to the actual, uh, disruption of the power. This is the power. So,
4515640	4524360	the time needed from the K off to the actual disrupt of the power that the electronic control unit needs
4524360	4532760	to perform, uh, you know, post K off procedures like saving data or keeping the actuation of some
4532760	4537720	devices in case, I don't know, for example, the engine is too hot, it needs to be cooled down. So,
4537720	4545160	the fan will still work to cool down the engine even though the engine is off. Okay. Um,
4548680	4554920	in the, I'm not sure you know about the cranking phase, but I think the cranking phase is mentioned
4554920	4561080	during the lesson of internal combustion engine. If not, you just have to know that during the crank
4561080	4567240	phase for the physical construction of the system, the voltage of the bat of the low voltage battery
4567720	4575560	will drop beat and this drop could create some false issues inside the electronic control unit. So,
4575560	4581960	the software must be able to understand when we are in a cranking phase so that all the problems that
4581960	4589000	are seen during the cranking phase will be filtered out because the drop of the voltage is not a real
4589000	4594360	problem, but it's something physical that must happen during the cranking phase. But in case there are
4594360	4598920	some doubts about the cranking phase, then please send me an email and eventually I will add a small
4598920	4613400	additional explanation on this slide. Keeping in mind always the chain that I was mentioning before,
4614360	4620360	we can have different kinds of errors. I used the example of the accelerator pedal because it's very,
4620360	4631080	it's easy to be understood, but other possible problems are electrical problems, so hardware problems.
4632760	4637560	Also, in the example that I did before, there could have been an hardware problem because maybe the
4637560	4644760	sensors, the potential meters started to read a wrong position because there was an hardware problem.
4644760	4653160	Okay, so it could be also an hardware problem, but in general the main hardware problem that we can
4653160	4661560	have are basically three. One is the open circuit OC, so there is, I don't know, a wire has been cut,
4661560	4668920	okay, for example. One is a short circuit to ground, so for example if we have a device that should have
4668920	4677880	voltage between one volt and four volt, short circuit ground means that we read a zero volt, for example.
4677880	4688280	Okay, so it's out of the accepted values. Third possible failure is short circuit to battery,
4688280	4696360	so unless we do not have a voltage between one and four volt as we expect, but we have, for example,
4696360	4703160	five volts, which is the power supply voltage. Okay, so these are the three main electrical problems that
4703160	4710120	we can have, and then comparing information, so acquiring signals, processing signals, and comparing
4710120	4719880	signals. We can also evaluate plausibility, so it means that we have many sensors or source of information
4719880	4725320	about the same thing about the same thing. These information are compared between each other to see
4725320	4733080	if everything makes sense. Okay, the example I was doing before of the comparison between the two
4733080	4740600	potential meters, that was also a plausibility check because we are comparing two information,
4740600	4745960	two information coming from two different devices, and we are making sure that these information are
4745960	4753160	plausible. That means that the position of the accelerator pedal read by the two potentiometers is the same.
4753160	4759800	Okay, there are also short circuits between different wires or power supply problems.
4761160	4767960	So we can summarize everything with the electronic system failures or electrical failures, as we mentioned
4767960	4777960	before, power supply failures or even mechanical part failures. The mechanical problems are a bit tricky because we do not have,
4777960	4789160	I don't know, a deformation sensor on every mechanical part that we can understand if something is going wrong and there is a deformation or something.
4789160	4800520	But using the sensors or other information that we can get from other devices, we can indirectly understand if there are mechanical problems.
4803480	4810360	Once we know that there are no electrical problems, for example, then there could be communication problems.
4810360	4831560	The physical connection between nodes is present. Okay, so the three nodes are all properly connected, but for some reason the communication between the two is not proper.
4831560	4843960	So for example, I expect 10 messages from the node A to node C, but I just read eight messages, three messages, one message, or I don't read anything.
4844760	4851080	These are all communication problems, so they are not related to an actual electrical problem.
4851800	4857800	That could be an open circuit, short circuit to battery, short circuit to ground, but I have a communication problem.
4857800	4866440	So I do not read properly or the information that I expect to read, and I can have here a different kind of communication problem.
4866920	4873480	On this part, I would suggest you to read the slides because they should be very self-explained.
4873480	4879480	Okay, there's no absent, the node faulty, node mute, bus off, and stuff like this.
4879480	4879800	Okay.
4884280	4892840	Okay, this information is, this slide is a bit, let's say, in advanced content, but okay, I'll explain it.
4893480	4902440	Then I would suggest you, once you finish the video, to read this slide again, because then probably it would be easier to understand.
4903400	4910920	So we have said basically that all the acquiring, processing and comparing signals,
4911480	4918440	saving the DTC, actuating the recoveries and stuff like this, everything happened inside the electronic control unit, okay?
4918440	4930840	And I said that if we want to talk to the car to know all of this information that are inside the electronic control unit, I say it again,
4931480	4941320	we need to connect the OBD port that I mentioned here before, which is the, that is this connector that we have on the bottom left side of the steering wheel.
4941320	4952280	And then, following the rules of the ISO 14229, we can request information or request the echo to do something and the echo will reply with the specific information.
4952280	4952920	Great.
4952920	4968120	So, this means that unless I connect all the hardware needs and I request information or I request something sending diagnostic messages through the hardware that I showed you before,
4969080	4977000	there are no diagnostic information available on CAN network because we are the one asking,
4977000	4984200	but without the external hardware, there will be no one asking diagnostic information to the electronic control unit.
4984200	4993800	This means that as default, we do not have diagnostic information on CAN, okay, on the network.
4994600	4995720	This is very important.
4995720	5001080	So, it means that if there is a problem on a car, but there was no hardware connected,
5001080	5007160	that there was no one requesting diagnostic information, we can also have a log,
5007160	5013560	so a recording of everything that happened on the CAN network, we will have no information about the diagnosis, okay?
5014920	5032440	But, just to give a general idea to see if there were problems, then there are just two CAN signals that talk about the diagnosis,
5032440	5040360	which are the current fail status, which is a signal that simply says if I have an active DTC or not.
5040920	5047720	So, if I have one problem actually active right now, then this signal goes to one.
5047720	5055240	It will not tell me which is the DTC, which are the recoveries, which is the snapshot, which is the reason of the failure,
5055240	5061800	which are the ways to solve the problem. It will not tell me anything, okay?
5061800	5066840	So, all the information that I was mentioning can be retrieved using diagnostic information.
5067320	5070760	But here, we are talking about only two signals on a CAN.
5070760	5077080	So, the current fail status will tell me only if I have active errors.
5078680	5086760	So, it will go to one if I have an active error, or if I have no active errors, then it will stay zero.
5087480	5096760	The generic fail status will go to one if I have at least one error saved inside the electronic control unit,
5096760	5102600	and it will go to zero if I have no DTC saved inside the electronic control unit.
5102600	5115160	So, this could be a bit confusing, but it will be very much more clear once you start doing the exercises.
5115160	5121720	So, this ends the first part.
5123880	5128840	Then, there will be a second module of this lesson, because as I said,
5129560	5138840	the DTC is stored inside the electronic control unit with three bytes, which is basically an ID.
5138840	5145000	Okay, so this is the ED of the error, but then we have a fourth
5145160	5159320	byte that says the status, so it says, okay, this is the error with the three bytes,
5159960	5164920	and the fourth byte tells me which is the status of this error.
5164920	5172120	Okay, so it tells me if it's active, if it's not active, if it's active right now,
5172120	5181800	it was active in this cycle, but a few minutes ago, if it was active the last case cycle,
5181800	5187640	two monitoring cycles before, or that it's not active, but still we have a trace in the memory.
5187640	5194120	So, all this information can be retrieved from the fourth byte, and the fourth byte plus
5194840	5203640	small other stuff will be the topic of the second module of this lesson.
5204440	5209880	So, once again, my references are this one.
5209880	5216120	So, pasquale.perrota, head sign, kinethon.it, you can send me an email, you can write
5216120	5227480	a chat, or simply you can write an email to Automotive Training.
5228120	5235400	This is a team where I am involved, so me or other four people will help you
5237640	5241320	with all the questions that you might have about this topic.
5241320	5247480	Give us feedback about the lesson. If something is missing or is not very clear,
5247480	5253320	please let me know in the mail, and we will work on additional modules to this lesson.
5255080	5265320	Thank you so much.
