start	end	text
3237360	3245760	if you open the k0 you cannot use engine ice if you don't use dice this means that the dice or is
3245760	3254800	a generator or is stopped this means that your car is using only p2 for drive it's the opposite way of the
3254800	3266400	uh before here there is another detail at the slide to this network topology it's an argument that i think
3266400	3272400	that we can put okay that's all from my side
3272400	3285600	is there any questions dubs uh from our side no thank you very much it was understood okay a lot of
3285600	3294480	questions guys i won't be clear you can contact me without any problems uh this lesson is a theoretical
3294480	3304160	lesson only forgive ah okay we work on this this is our world today this is the automotive world i
3304160	3313040	want also that you start to see videos information on internet because these technologies and these
3313040	3324720	slides are right growth in 2021 today for me there are a lot of information plus why because the world
3324720	3332800	is changing in this direction we are changing we are growing in this direction okay is it okay yes
3332800	3343360	for the uh i hope that we have also next lessons with me i don't know but if we have uh next lessons my
3343360	3348720	type of uh i think and uh you can stop the neck if you want
3352560	3361040	okay okay i will stop it okay thank you uh for all types of lessons that i do i like a lot uh interact
3361040	3361760	because
3361760	3365680	because
3373680	3373760	because
3373760	3373840	you
3373840	3375840	because
3375840	3376020	you
3376020	3376100	you
3376100	3382040	you
3382040	3382220	you
3382220	3384140	you
3384140	3386200	you
3386200	3386280	you
3386280	3386600	you
3386600	3387020	you
3387020	3388220	you
