start	end	text
3219940	3230940	Because this lesson, and also the previous lesson, you have always seen general overviews about cars, programs, the cycle, and everything from the outside.
3230940	3239940	This is a first step to enter inside the car and to see how actually a car is done.
3239940	3249940	I'm a mechanical engineer, so when I finished university, I thought that the vehicle was just engine, tires, and chassis.
3249940	3256940	But actually those parts are so standard and so well known that there's nothing new about those stuff.
3256940	3259940	Everything that is new is on this kind of stuff.
3259940	3262940	And that's a luck for us.
3262940	3266940	So that Kineton can grow and all of us have a job.
3266940	3268940	So, nice done.
3268940	3269940	Market.
3269940	3270940	Global market.
3270940	3272940	But anyway.
3272940	3273940	Okay.
3273940	3274940	So let's see.
3274940	3275940	Among.
3275940	3276940	Yeah.
3276940	3277940	Someone wants to see something.
3277940	3278940	Okay.
3278940	3281940	Issues from Tirana.
3281940	3282940	We had an internet problem.
3282940	3283940	Now we are back online.
3283940	3284940	Okay.
3284940	3285940	Okay.
3285940	3286940	Nice.
3286940	3287940	No.
3287940	3288940	So I was.
3288940	3289940	I was.
3289940	3290940	I was.
3290940	3291940	I was.
3291940	3292940	I was.
3292940	3293940	I was.
3293940	3294940	I was.
3294940	3295940	I was.
3295940	3296940	I was.
3296940	3297940	I was.
3297940	3298940	I was.
3298940	3299940	I was.
3299940	3300940	I was.
3300940	3301940	No.
3301940	3302940	So I was saying that.
3302940	3303940	Yeah.
3303940	3308940	Basically we can have 30, 40, 50 electronic control units in a car.
3308940	3313940	So focusing on each one of them would be crazy.
3313940	3318940	So my idea is here is just loop them in different domains.
3318940	3321940	So on the.
3321940	3323940	It's not very clear from this side.
3323940	3326940	But on the right side you see a green.
3326940	3329940	A green square here.
3329940	3330940	This part group.
3330940	3332940	Everything that is related to the vehicle.
3332940	3335940	So all the electronic control units that manage.
3335940	3338940	Everything that is not related to the power.
3338940	3339940	The.
3339940	3340940	The.
3340940	3341940	The propulsion.
3341940	3342940	Okay.
3342940	3343940	So I don't know.
3343940	3344940	You have the stereo.
3344940	3345940	For example.
3345940	3346940	You have the headlights.
3346940	3348940	You have the windscreen.
3348940	3349940	You have.
3349940	3350940	I don't know.
3350940	3353940	Other kind of electronic control units that manage.
3353940	3354940	I don't know.
3354940	3355940	Amplifiers.
3355940	3356940	Are the players.
3356940	3357940	The cluster.
3357940	3358940	You know.
3358940	3359940	The screen that you have in front of you.
3359940	3361940	So all these kinds of stuff that.
3361940	3362940	Are not.
3362940	3363940	Strictly.
3363940	3364940	Exactly.
3364940	3365940	And.
3365940	3366940	Related.
3366940	3367940	To.
3367940	3368940	The propulsion.
3368940	3369940	On the left.
3369940	3370940	Side.
3370940	3371940	Here we have all the electronic control units.
3371940	3372940	Guys.
3372940	3373940	Of course.
3373940	3374940	When I say electronic control units.
3374940	3375940	Here.
3375940	3382580	also all the sensors and all the actuators that might be connected to these electronic
3382580	3389700	control units okay but you will see later in the future also in other lessons that to an
3389700	3396180	electronic control unit we have a lot of connections so here when you see an electronic
3396180	3402340	control unit this involves also the thing also all the sensors and actuators that are connected
3402340	3410820	to them so the left part here in light blue is the ADAS domain so everything that is related to the
3411380	3418900	autonomous driving assistance something like this should be the acronym i don't remember
3418900	3423380	but basically these are all the electronic control units that manage i don't know the radar
3423380	3431140	the video camera the sensors the you know whatever that is used to help the driver driving or to have
3431140	3445060	an automatic driving yeah the half part here in orange well i cannot see or read it properly but
3445060	3454340	here we have the second gateway and partly also this big red square here this is the body control module
3454340	3463220	and let's focus on this one the the stretched red square here that is the security gate remote so
3463220	3469140	basically this electronic control unit and this set of electronic control units are just used to avoid
3469140	3478820	that someone from the outside can in a way enter the traffic of your car and half the car or create
3478820	3485700	problems let's consider an example of an automatic autonomous driving vehicle and everything is controlled
3485700	3492900	by the electronic control units and another enters the car and forces the car to go in a wall of course
3492900	3501300	there's a huge danger and with that we are currently having let's say that the market now is focusing a lot on
3501300	3507220	the cyber security mechanisms and the security mechanisms in general to avoid that the car can easily be
3507220	3514020	hacked okay and the component and the electronic control unit that most of all works on this safety
3514020	3521460	stuff is in security okay and this is this one uh so you have this kind of electronic control unit that
3521460	3527140	separates basically the whole car that you see below here to the outside world
3529780	3533460	both if the electronic control units are connected over internet
3533460	3537460	and also if a car is not is not connected to internet
3539220	3541380	it protects also from the physical connection
3541940	3548260	i don't know most of you already know but there is usually the bottom left part of the steering wheel
3548260	3554260	there is a connector called obd connector and that is the connection between the inside part
3554260	3560660	of a car and the outside world and the second gateway is able to protect also all kind of attempts
3561300	3568420	or at least that's the aim of damaging the car or hacking the car from from the outside world
3570580	3577940	the fourth domain and this is the one let's say where i always focused my attention so basically
3577940	3586180	i work i started working in kinadon four years and a half ago and for four years i worked basically on this
3586180	3593860	domain okay in the power train domain for electric cars uh what do we have in this domain this domain
3593860	3600340	we have all the electronic control units managing the propulsion and these are the main components
3600340	3605140	that we have seen before basically so there is an electronic control unit managing the battery pack of
3605140	3612580	course uh there is the the two motors here because this was an application with the two motors one from the
3612580	3620100	front axle and one from the rear axle uh then we have the onboard charger control module so here this
3620100	3627060	is an electronic control unit managing the recharge of battery pack and then we have the auxiliary power
3627060	3630660	module module this is the DC DC converter converter i was talking about before
3632420	3643700	uh in this um yeah in this present oh i can use this one so uh yeah this is the power train domain let's
3643700	3650820	say that con let's say groups all the electronic control units that just uh manage the propulsion so in
3650820	3658420	case of an electric vehicle we have the battery pack the recharge the the inverter which is basically
3658420	3666900	managed by the engine and uh the engine itself and the DC DC converter so these are the main and then of
3666900	3673220	course guys there is the brain of an electric vehicle which is the vehicle domain control module module
3673220	3679460	this is the power train electronic control unit so it's the engine that managed sorry it's the
3679460	3686260	echo that managed the engine in the past we only have one electronic control unit managing the engine in
3686260	3697460	itself now the is not called anymore engine control module hscn as it was called in the past but now we
3697460	3704420	have a more complex name because this kind of vehicle does not manage just the engine but more of the power
3704420	3712420	the propulsion system okay so this is kind of the brain for the propulsion part of the car okay and this
3712420	3714340	is called vehicle domain control module
3717220	3726580	last slide then we are done for today and you can have a slight sort of time to ask questions this is
3727140	3733860	let's say another kind of representation of all the main components i was talking i was mentioning you
3733860	3741300	before with the addition of two things that i didn't mention uh purposely and we can describe them now here
3746340	3754740	okay sorry yeah so we see all the things that you were mentioning before like the engine the electric
3754740	3761140	motor which usually are permanent motor because the level of maintenance needed is much lower
3761780	3768420	so they're they are brushless so the maintenance for this kind of models is very very very low
3769700	3777860	we have inverter that we said they're needed we have the battery pack here and this is fundamental we have the
3777860	3785300	recharging charging system and let's add something about the charging system so we have a specific
3785300	3794900	uh wiring and system for the dc charging is that so to recharge the the battery pack with the dc charging
3795540	3802500	by the way the dc charging is the fast charge okay so whenever you listen to ah there is the file a
3803380	3813860	charger station uh with the fast charge that means that you can directly charge the battery in dc okay so dc
3813860	3820740	charge is the fast charge ac charge is let's say the slow charge okay the one that everyone complains
3820740	3830020	about yeah that's done in dc with the dsc charge so for the dc charge and dc charge ac charge have two
3830020	3838580	different uh wirings and systems this is necessary guys for a physical reason because the with the dc
3838580	3848420	dc charge being a fast charge it means that the current flow is higher so to be able to cope with
3848420	3857940	higher currents we need thicker wires to manage all the energy that goes through okay uh for the ac charge
3857940	3867620	the system uh yeah there's another part that another yeah wirings because the current and the the physics
3867620	3874260	behind it the recharged battery is different and this is the let's say slow charge in both cases
3874260	3885220	there is a this was shown probably a few slides ago but where you see this ebse this is a small electronic
3885220	3893860	control units that manage the connection of the what is called gun you know the the i don't know how
3893860	3900660	to translate it in english properly but it should be gun or recharge you know the wire that you connect
3900660	3907780	from the power supply station to the car and this electronic control unit is fundamental because there are
3907780	3916500	specific sensors usually called proximity sensors where they uh with these sensors uh the electronic
3916500	3922660	control unit knows when we are trying to connect this kind of gun and once it is connected then there is
3922660	3931620	the handshake so a kind of communication between the charging station and the uh the car then this kind
3931620	3938500	electronic control unit is responsible to lock properly the connection so there will be actually
3938500	3947060	a small motor extremely small actuator basically that will lock mechanically the gun to the car so
3947060	3954580	there will be a kind of mechanical hook that just will block the gun with the car this is very important
3954580	3961060	guys because once again consider that probably it's not even 0.5 ampere probably 0.05 ampere
3961620	3970500	there is the threshold of deadly current for people and when you recharge a car or when you are using the car
3970500	3979460	the amount of current that is that is flowing is much much much higher than 0.5 so the car maker cannot
3979460	3990660	risk of any kind of contact of these parts uh yeah should avoid the contact of human of humans to this kind of
3990660	3996900	parts because there are an amount there is an amount of current that is deadly okay so also the connection
3996900	4002820	let's consider you are charging with a DC charging inlet the car and there are 80 ampere flowing
4002820	4013220	you cannot risk that someone will just uh touch this gun and then get electrocuted and die okay so this is everything
4013220	4018580	that is related to the charging to the this electric current system and whatever everything has to be
4018580	4025620	secured and isolated in the electric vehicles you will also see that all the high voltage system are
4025620	4032740	with the in orange okay so this is also visible if you open the trunk of a car of an electric vehicle you
4032740	4039620	see some orange parts whenever you see orange parts just stay away not touch not play with them okay this
4039620	4048260	is a also a high sight warning to say okay these are the high voltage parts and here there is a
4048260	4058740	a high current quite likely okay this is also the reason why this wire here is orange okay because they will be
4058740	4067700	actually orange in the car as well okay um so this is one of the two things i didn't mention so this
4067700	4076100	blocking system mechanical blocking system of the gun another part well there are more than one but
4076100	4081780	this group of devices in compressor battery coolant heater and electric coolant heater
4084820	4095060	the battery pack has a specific uh property it works properly in a specific temperature range
4096100	4104740	that's around 30 degrees most of the time in an automotive field okay so this battery pack has to work
4104740	4115540	around 30 degrees so i don't know where all of you live but in naples sometimes the when you leave a car
4116180	4124740	under the sun the car in itself can get extremely hot or i don't know i live in turin for example and
4124740	4132260	during winter there are mornings where there are minus four minus five minus six or whatever in those cases if
4132260	4138900	you try to use the car and the temperature is that low the performance of the battery is extremely
4138900	4146900	reduced and using the battery out of that range will reduce the lifespan of the battery itself so
4147540	4155220	another critical feature of an electric vehicle is the the the the temperature management so you will see
4155220	4160980	that one of the most complex system inside an electric vehicle is the one that manages the temperature of the
4160980	4167460	battery pack okay so we will have all the devices that are needed to cool down the battery if it's too hot
4167460	4175860	or to heat the battery if to if it's too cold okay and these are part of the devices that are used so
4175860	4182100	there's a compressor and a heater battery coolant heater electric coolant heater so there are many many
4182100	4188660	devices and these are directly supplied by the battery pack you see there is a direct connection because then all
4188660	4197380	the other loads are supplied by the 12 volt battery as we were mentioning before i have other documents
4197380	4204100	on paper that i cannot show you especially because i'm recording but you will see that there are so many
4204100	4212500	devices related to it that the temperature system is quite complex because as i was saying the main point
4212500	4217140	is to keeping the battery the the the temperature of the battery pack specifically in a
4219300	4224980	even quite narrow range that is around 30 degrees okay and
4226820	4232820	this will be and that's why i mentioned in past lessons probably in the full cycle videos if you have
4232820	4238500	already seen it the all the tests that had to be done for the winter tests in the car
4238500	4245300	uh i put the attention on it on the thermal management system not only because they were going
4245300	4251700	people were going for the winter tests but also because that system is very complex and it requires
4251700	4256340	a lot of work from the hardware point of view but also from the software point of view because it
4259860	4265860	requires the collaboration not just of the vehicle domain control module so the power train electronic
4265860	4271380	control module but also the battery pack control module the echoes that manage all this device and
4271380	4275860	stuff like this so it's not that easy and it's quite complex actually to be honest
4277220	4281540	all the other stuff we have mentioned last thing that i would mention because yeah we are
4283380	4292180	very linked and i should very do other stuff in the client is this part of contactor main it's a bit
4292180	4303940	small but yeah i i believe you could see it so the battery uh works let's say in this example for i at a nominal voltage of 400
4306980	4313940	you have many devices that are directly powered by the battery pack but their nominal voltage would be
4313940	4327940	i don't know from 200 to 300 okay so they would expect the voltage a supply voltage of 200 or let's say 200 250 whatever
4327940	4333700	each of these devices have a specific voltage that should that expects to work properly
4333700	4344820	to avoid the sudden uh delta of current and off voltage to these devices uh there is no direct
4344820	4351060	connection of the battery pack to these devices and then ramp up of the voltage and current to the power
4351060	4360180	supply these devices but there is a pre-charge system that slowly and in a controlled way raise the voltage from
4360180	4369300	zero to i don't know usually 200 volt and then once this pre-charge has been done then the pre-charge
4369300	4374900	system is disconnected and the main contactor is connected so that the battery pack is actually
4374900	4380980	connected to the full car and all the high voltage devices that must be directly supplied by the battery
4380980	4387460	pack are connected so they will be connected on already charged network and there will be no huge delta for
4387460	4395860	these devices so the lifespan of these devices will be longer as well this is clearer on other schemes
4395860	4402900	but i cannot share these schemes for now especially because we are recording but as soon as you will enter
4402900	4411140	in a specific client or whatever my suggestion is always to ask for electrical schemes because even though
4411140	4418580	we will work on the software so sometimes we will focus on the value of the variable the bit that goes to zero
4418580	4425860	that goes to one the string that has this specific name and stuff that looks like abstract in reality
4425860	4431460	everything has a direct connection to the physical world and what really helps you to understand the
4431460	4438260	physical part of the vehicle is having the electrical schemes always with you okay so this lesson is just an
4438260	4447540	productive lesson to hybrid engines and to vehicles and electric vehicles but here is the main suggestion
4447540	4455620	about everything whenever you start to work on an activity always ask for the electrical schemes and
4456420	4461940	which is the network topology and which is yeah the general topology of the powertrain system okay
4462740	4469620	because we are yeah once again we are working on quality of cars okay we are not working on the bit that goes to one and
4470340	4476660	it's meaningless that bit that goes to one has a higher consequence and the consequence that you
4476660	4481060	it's easier to be understood if you have the electrical schemes with you okay
4481060	4494500	so guys this looks like a huge huge monologue but i hope i hope you got something from this lesson
4497220	4499220	yeah it was useful for me thank you
4499220	4511540	uh last thing um there is most in most of the presentation there is a page of contacts
4512340	4520100	uh this slide is not done uh because we have to feel uh good people
4520100	4527540	or we have to raise our self-esteem or whatever these names are put there so that you can use them
4527540	4532420	as a reference in case you have doubts in case you have you want to know more in case you want more
4532420	4540420	material or whatever okay so uh you can use them we can you already know you can contact me lorenzo say
4540420	4547140	the same alessandro bruno is another probably the most expert one that we have on electric vehicles so
4547140	4556020	use this okay take this time seriously to improve your skills so that once you will start the client
4557460	4565300	you will have a good advantage for people there in tirana you can ask to the previous academy and yeah
4565300	4570820	feedback or about the experience suggestions and whatever because they are starting to work now so
4570820	4578820	they are already to the next step that you will do a few weeks probably so yeah that's it
4582980	4591300	uh if you don't have questions or other stuff i would say that we can end the lesson here and
4591300	4610740	yeah that is going to be whole for me it's okay i don't have uh any questions thank you for the time
